secondaryidentifier,symbol,briefdescription,primaryidentifier,length,id,name,scoretype,score,description,chromosomeid,chromosomelocationid,organismid,downstreamintergenicregionid,upstreamintergenicregionid,sequenceid,sequenceontologytermid,class
gene.32523,,,PFL0310c,3593,1008749,,,,,2009465,2010900,1000026,,,5006576,1000081,org.intermine.model.bio.Gene
gene.34131,,,PFL2115c,3253,1008890,,,,,2009465,2014165,1000026,,,5006577,1000081,org.intermine.model.bio.Gene
gene.32850,,,PFL0690c,628,1008900,,,,,2009465,2012428,1000026,,,5006578,1000081,org.intermine.model.bio.Gene
gene.33131,,,PFL1010c,6990,1009015,,,,,2009465,2011102,1000026,,,5006579,1000081,org.intermine.model.bio.Gene
gene.33966,,,PFL1940w,1626,1009132,,,,,2009465,2011786,1000026,,,5006580,1000081,org.intermine.model.bio.Gene
gene.33237,,,PFL1125w,5621,1009142,,,,,2009465,2011223,1000026,,,5006581,1000081,org.intermine.model.bio.Gene
gene.32427,,,PFL0220c,1453,1009160,,,,,2009465,2012700,1000026,,,5006582,1000081,org.intermine.model.bio.Gene
gene.33429,,,PFL1360c,1612,1009301,,,,,2009465,2014252,1000026,,,5006583,1000081,org.intermine.model.bio.Gene
gene.34536,,,PFL2575c,705,1009419,,,,,2009465,2009692,1000026,,,5006584,1000081,org.intermine.model.bio.Gene
gene.33201,,,PFL1085w,7299,1009424,,,,,2009465,2011754,1000026,,,5006585,1000081,org.intermine.model.bio.Gene
gene.32377,,,PFL0160w,426,1009431,,,,,2009465,2009522,1000026,,,5006586,1000081,org.intermine.model.bio.Gene
gene.33743,,,PFL1675c,3961,1009566,,,,,2009465,2010653,1000026,,,5006587,1000081,org.intermine.model.bio.Gene
gene.32703,,,PFL0535c,1794,1009571,,,,,2009465,2013785,1000026,,,5006588,1000081,org.intermine.model.bio.Gene
gene.34607,,,PFL2665c,7692,1009714,,,,,2009465,2011672,1000026,,,5006589,1000081,org.intermine.model.bio.Gene
gene.33391,,,PFL1305c,825,1009725,,,,,2009465,2010669,1000026,,,5006590,1000081,org.intermine.model.bio.Gene
gene.34086,,,PFL2070w,909,1009855,,,,,2009465,2013106,1000026,,,5006591,1000081,org.intermine.model.bio.Gene
gene.33220,,,PFL1105c,875,1009866,,,,,2009465,2014039,1000026,,,5006592,1000081,org.intermine.model.bio.Gene
gene.33680,,,PFL1595w,408,1009990,,,,,2009465,2012524,1000026,,,5006593,1000081,org.intermine.model.bio.Gene
gene.60087,OAT,,PFF0435w,1245,1000267,,,,,2038866,2040163,1000026,,,5004198,1000081,org.intermine.model.bio.Gene
gene.60312,RPL18,,PFF0650w,778,1000300,,,,,2038866,2040688,1000026,,,5004199,1000081,org.intermine.model.bio.Gene
gene.60173,,,PFF0520w,1908,1000710,,,,,2038866,2039002,1000026,,,5004200,1000081,org.intermine.model.bio.Gene
gene.59773,,,PFF0160c,1710,1000767,,,,,2038866,2041015,1000026,,,5004201,1000081,org.intermine.model.bio.Gene
gene.60473,,,PFF0805c,1878,1001031,,,,,2038866,2040846,1000026,,,5004202,1000081,org.intermine.model.bio.Gene
gene.60453,,,PFF0785w,2259,1001137,,,,,2038866,2039659,1000026,,,5004203,1000081,org.intermine.model.bio.Gene
gene.59864,,,PFF0240c,618,1001270,,,,,2038866,2039489,1000026,,,5004204,1000081,org.intermine.model.bio.Gene
gene.61124,,,PFF1450w,1240,1001376,,,,,2038866,2041116,1000026,,,5004205,1000081,org.intermine.model.bio.Gene
gene.60185,,,PFF0535c,3843,1001497,,,,,2038866,2040610,1000026,,,5004206,1000081,org.intermine.model.bio.Gene
gene.60372,,,PFF0715c,1257,1001624,,,,,2038866,2040433,1000026,,,5004207,1000081,org.intermine.model.bio.Gene
gene.60640,,,PFF0955c,796,1001770,,,,,2038866,2041742,1000026,,,5004208,1000081,org.intermine.model.bio.Gene
gene.60488,,,PFF0830w,4518,1001911,,,,,2038866,2041245,1000026,,,5004209,1000081,org.intermine.model.bio.Gene
gene.60829,,,PFF1155w,1482,1002076,,,,,2038866,2038909,1000026,,,5004210,1000081,org.intermine.model.bio.Gene
gene.60476,,,PFF0810c,1551,1002170,,,,,2038866,2039673,1000026,,,5004211,1000081,org.intermine.model.bio.Gene
gene.59920,,,PFF0295c,3192,1002310,,,,,2038866,2039113,1000026,,,5004212,1000081,org.intermine.model.bio.Gene
gene.61129,,,PFF1455c,1934,1002450,,,,,2038866,2040018,1000026,,,5004213,1000081,org.intermine.model.bio.Gene
gene.60290,,,PFF0635w,854,1002575,,,,,2038866,2039467,1000026,,,5004214,1000081,org.intermine.model.bio.Gene
gene.60375,,,PFF0720w,3775,1002713,,,,,2038866,2040754,1000026,,,5004215,1000081,org.intermine.model.bio.Gene
gene.60662,,,PFF0980w,498,1002821,,,,,2038866,2041803,1000026,,,5004216,1000081,org.intermine.model.bio.Gene
gene.60498,,,PFF0835w,1868,1002923,,,,,2038866,2041628,1000026,,,5004217,1000081,org.intermine.model.bio.Gene
gene.59911,,,PFF0290w,1527,1003077,,,,,2038866,2041140,1000026,,,5004218,1000081,org.intermine.model.bio.Gene
gene.60922,,,PFF1235w,1014,1003181,,,,,2038866,2040183,1000026,,,5004219,1000081,org.intermine.model.bio.Gene
gene.59952,,,PFF0325c,7209,1003186,,,,,2038866,2040411,1000026,,,5004220,1000081,org.intermine.model.bio.Gene
gene.60743,osjnba0088k19.13,,PFF1070c,2583,1003329,,,,,2038866,2039512,1000026,,,5004221,1000081,org.intermine.model.bio.Gene
gene.60733,,,PFF1060w,980,1003463,,,,,2038866,2041106,1000026,,,5004222,1000081,org.intermine.model.bio.Gene
gene.61033,,,PFF1370w,9219,1003621,,,,,2038866,2039066,1000026,,,5004223,1000081,org.intermine.model.bio.Gene
gene.60958,FabB/FabF,,PFF1275c,1640,1003739,,,,,2038866,2040586,1000026,,,5004224,1000081,org.intermine.model.bio.Gene
gene.59819,,,PFF0195c,6033,1003747,,,,,2038866,2041038,1000026,,,5004225,1000081,org.intermine.model.bio.Gene
gene.60232,,,PFF0580w,819,1003866,,,,,2038866,2039890,1000026,,,5004226,1000081,org.intermine.model.bio.Gene
gene.61086,,,PFF1405c,876,1003976,,,,,2038866,2040339,1000026,,,5004227,1000081,org.intermine.model.bio.Gene
gene.60209,,,PFF0560c,2493,1003985,,,,,2038866,2041712,1000026,,,5004228,1000081,org.intermine.model.bio.Gene
gene.60389,,,PFF0735w,2153,1004087,,,,,2038866,2040445,1000026,,,5004229,1000081,org.intermine.model.bio.Gene
gene.60402,,,PFF0745c,9205,1004216,,,,,2038866,2039179,1000026,,,5004230,1000081,org.intermine.model.bio.Gene
gene.61141,,,PFF1460c,2034,1004332,,,,,2038866,2040722,1000026,,,5004231,1000081,org.intermine.model.bio.Gene
gene.59834,,,PFF0215w,952,1004337,,,,,2038866,2041783,1000026,,,5004232,1000081,org.intermine.model.bio.Gene
gene.61066,,,PFF1380c,951,1004444,,,,,2038866,2041809,1000026,,,5004233,1000081,org.intermine.model.bio.Gene
gene.60118,,,PFF0465c,1812,1004561,,,,,2038866,2039734,1000026,,,5004234,1000081,org.intermine.model.bio.Gene
gene.60339,,,PFF0680c,2183,1004684,,,,,2038866,2040371,1000026,,,5004235,1000081,org.intermine.model.bio.Gene
gene.60861,,,PFF1185w,8160,1004820,,,,,2038866,2040141,1000026,,,5004236,1000081,org.intermine.model.bio.Gene
gene.60843,,,PFF1170w,1840,1004944,,,,,2038866,2039679,1000026,,,5004237,1000081,org.intermine.model.bio.Gene
gene.60999,,,PFF1325c,1350,1005081,,,,,2038866,2041003,1000026,,,5004238,1000081,org.intermine.model.bio.Gene
gene.60820,,,PFF1140c,3414,1005205,,,,,2038866,2039221,1000026,,,5004239,1000081,org.intermine.model.bio.Gene
gene.60054,,,PFF0400w,3969,1005312,,,,,2038866,2039261,1000026,,,5004240,1000081,org.intermine.model.bio.Gene
gene.59905,,,PFF0280w,855,1005456,,,,,2038866,2040728,1000026,,,5004241,1000081,org.intermine.model.bio.Gene
gene.60698,,,PFF1020c,4163,1005601,,,,,2038866,2040331,1000026,,,5004242,1000081,org.intermine.model.bio.Gene
gene.60594,,,PFF0920c,7690,1005755,,,,,2038866,2041312,1000026,,,5004243,1000081,org.intermine.model.bio.Gene
gene.60955,,,PFF1270c,1257,1005904,,,,,2038866,2039357,1000026,,,5004244,1000081,org.intermine.model.bio.Gene
gene.60581,,,PFF0915w,2994,1006024,,,,,2038866,2039852,1000026,,,5004245,1000081,org.intermine.model.bio.Gene
gene.60684,,,PFF1010c,1089,1006160,,,,,2038866,2039094,1000026,,,5004246,1000081,org.intermine.model.bio.Gene
gene.60761,,,PFF1090c,1300,1006265,,,,,2038866,2040764,1000026,,,5004247,1000081,org.intermine.model.bio.Gene
gene.59945,,,PFF0320c,2561,1006373,,,,,2038866,2041473,1000026,,,5004248,1000081,org.intermine.model.bio.Gene
gene.61170,,,PFF1490w,1974,1006499,,,,,2038866,2039157,1000026,,,5004249,1000081,org.intermine.model.bio.Gene
gene.60362,,,PFF0705c,2436,1006613,,,,,2038866,2040746,1000026,,,5004250,1000081,org.intermine.model.bio.Gene
gene.60416,,,PFF0755c,8960,1006760,,,,,2038866,2040804,1000026,,,5004251,1000081,org.intermine.model.bio.Gene
gene.60534,,,PFF0870w,2388,1006918,,,,,2038866,2040572,1000026,,,5004252,1000081,org.intermine.model.bio.Gene
gene.60528,,,PFF0860c,399,1007015,,,,,2038866,2040566,1000026,,,5004253,1000081,org.intermine.model.bio.Gene
gene.59935,,,PFF0310w,369,1007177,,,,,2038866,2041845,1000026,,,5004254,1000081,org.intermine.model.bio.Gene
gene.60989,,,PFF1320c,1249,1007306,,,,,2038866,2040985,1000026,,,5004255,1000081,org.intermine.model.bio.Gene
gene.60090,,,PFF0440w,3173,1007311,,,,,2038866,2039327,1000026,,,5004256,1000081,org.intermine.model.bio.Gene
gene.60816,,,PFF1135w,1992,1007442,,,,,2038866,2039627,1000026,,,5004257,1000081,org.intermine.model.bio.Gene
gene.60801,,,PFF1125c,1284,1007587,,,,,2038866,2039621,1000026,,,5004258,1000081,org.intermine.model.bio.Gene
gene.61152,,,PFF1470c,9199,1007738,,,,,2038866,2040076,1000026,,,5004259,1000081,org.intermine.model.bio.Gene
gene.59728,,,PFF0105w,1062,1007751,,,,,2038866,2039808,1000026,,,5004260,1000081,org.intermine.model.bio.Gene
gene.61003,,,PFF1330c,582,1007879,,,,,2038866,2040622,1000026,,,5004261,1000081,org.intermine.model.bio.Gene
gene.59826,,,PFF0205w,546,1007890,,,,,2038866,2039078,1000026,,,5004262,1000081,org.intermine.model.bio.Gene
gene.60321,,,PFF0660w,3772,1007997,,,,,2038866,2041837,1000026,,,5004263,1000081,org.intermine.model.bio.Gene
gene.61165,,,PFF1485w,3521,1008104,,,,,2038866,2039568,1000026,,,5004264,1000081,org.intermine.model.bio.Gene
gene.60237,,,PFF0585c,609,1008109,,,,,2038866,2040269,1000026,,,5004265,1000081,org.intermine.model.bio.Gene
gene.60854,,,PFF1175c,1824,1008252,,,,,2038866,2041606,1000026,,,5004266,1000081,org.intermine.model.bio.Gene
gene.60755,,,PFF1080w,387,1008379,,,,,2038866,2040070,1000026,,,5004267,1000081,org.intermine.model.bio.Gene
gene.59929,,,PFF0305c,915,1008494,,,,,2038866,2040038,1000026,,,5004268,1000081,org.intermine.model.bio.Gene
gene.61162,,,PFF1480w,1497,1008601,,,,,2038866,2040778,1000026,,,5004269,1000081,org.intermine.model.bio.Gene
gene.60357,,,PFF0700c,1029,1008705,,,,,2038866,2040423,1000026,,,5004270,1000081,org.intermine.model.bio.Gene
gene.60413,,,PFF0750w,2118,1008859,,,,,2038866,2040798,1000026,,,5004271,1000081,org.intermine.model.bio.Gene
gene.60531,,,PFF0865w,411,1008988,,,,,2038866,2038982,1000026,,,5004272,1000081,org.intermine.model.bio.Gene
gene.60522,RIF,,PFF0855c,1138,1009093,,,,,2038866,2040175,1000026,,,5004273,1000081,org.intermine.model.bio.Gene
gene.60058,,,PFF0405c,948,1009273,,,,,2038866,2039641,1000026,,,5004274,1000081,org.intermine.model.bio.Gene
gene.61207,,,PFF1525c,790,1009388,,,,,2038866,2040475,1000026,,,5004275,1000081,org.intermine.model.bio.Gene
gene.60150,,,PFF0490w,6054,1009395,,,,,2038866,2040907,1000026,,,5004276,1000081,org.intermine.model.bio.Gene
gene.60681,,,PFF1005w,885,1009527,,,,,2038866,2039930,1000026,,,5004277,1000081,org.intermine.model.bio.Gene
gene.59643,VAR-like,,PFF0020c,4136,1009534,,,,,2038866,2039699,1000026,,,5004278,1000081,org.intermine.model.bio.Gene
gene.60613,,,PFF0925w,1816,1009685,,,,,2038866,2041718,1000026,,,5004279,1000081,org.intermine.model.bio.Gene
gene.59816,,,PFF0190c,1128,1009825,,,,,2038866,2040646,1000026,,,5004280,1000081,org.intermine.model.bio.Gene
gene.61231,STEVOR,,PFF1550w,1002,1009961,,,,,2038866,2040111,1000026,,,5004281,1000081,org.intermine.model.bio.Gene
gene.59973,,,PFF0350w,3257,1009968,,,,,2038866,2041487,1000026,,,5004282,1000081,org.intermine.model.bio.Gene
gene.60382,,,PFF0725w,441,1010068,,,,,2038866,2040439,1000026,,,5004283,1000081,org.intermine.model.bio.Gene
gene.60347,,,PFF0690c,3034,1010193,,,,,2038866,2039556,1000026,,,5004284,1000081,org.intermine.model.bio.Gene
gene.61096,,,PFF1420w,2592,1010336,,,,,2038866,2040670,1000026,,,5004285,1000081,org.intermine.model.bio.Gene
gene.60832,,,PFF1160w,768,1010445,,,,,2038866,2039635,1000026,,,5004286,1000081,org.intermine.model.bio.Gene
gene.60204,,,PFF0555w,1176,1010547,,,,,2038866,2040241,1000026,,,5004287,1000081,org.intermine.model.bio.Gene
gene.59991,,,PFF0355c,1417,1010678,,,,,2038866,2040127,1000026,,,5004288,1000081,org.intermine.model.bio.Gene
gene.60804,,,PFF1130c,1943,1010805,,,,,2038866,2039201,1000026,,,5004289,1000081,org.intermine.model.bio.Gene
gene.60482,,,PFF0820w,3966,1010968,,,,,2038866,2038933,1000026,,,5004290,1000081,org.intermine.model.bio.Gene
gene.61069,,,PFF1385c,1781,1011135,,,,,2038866,2039942,1000026,,,5004291,1000081,org.intermine.model.bio.Gene
gene.60918,,,PFF1230c,1239,1011227,,,,,2038866,2040895,1000026,,,5004292,1000081,org.intermine.model.bio.Gene
gene.59883,,,PFF0260w,1549,1011235,,,,,2038866,2040359,1000026,,,5004293,1000081,org.intermine.model.bio.Gene
gene.61217,,,PFF1535w,1142,1011369,,,,,2038866,2039585,1000026,,,5004294,1000081,org.intermine.model.bio.Gene
gene.59672,,,PFF0050c,1122,1011370,,,,,2038866,2040863,1000026,,,5004295,1000081,org.intermine.model.bio.Gene
gene.60075,,,PFF0420c,996,1011393,,,,,2038866,2040147,1000026,,,5004296,1000081,org.intermine.model.bio.Gene
gene.61212,,,PFF1530c,775,1011517,,,,,2038866,2040483,1000026,,,5004297,1000081,org.intermine.model.bio.Gene
gene.60182,,,PFF0530w,2019,1011524,,,,,2038866,2040965,1000026,,,5004298,1000081,org.intermine.model.bio.Gene
gene.60559,,,PFF0900c,1856,1011644,,,,,2038866,2040933,1000026,,,5004299,1000081,org.intermine.model.bio.Gene
gene.59684,,,PFF0060w,799,1011649,,,,,2038866,2039760,1000026,,,5004300,1000081,org.intermine.model.bio.Gene
gene.60629,,,PFF0940c,2626,1011772,,,,,2038866,2040279,1000026,,,5004301,1000081,org.intermine.model.bio.Gene
gene.59892,,,PFF0270c,2101,1011903,,,,,2038866,2039962,1000026,,,5004302,1000081,org.intermine.model.bio.Gene
gene.60079,,,PFF0425w,1048,1012032,,,,,2038866,2038925,1000026,,,5004303,1000081,org.intermine.model.bio.Gene
gene.60385,,,PFF0730c,1299,1012149,,,,,2038866,2041154,1000026,,,5004304,1000081,org.intermine.model.bio.Gene
gene.60460,,,PFF0790c,684,1012272,,,,,2038866,2040135,1000026,,,5004305,1000081,org.intermine.model.bio.Gene
gene.60969,,,PFF1290c,438,1012379,,,,,2038866,2041698,1000026,,,5004306,1000081,org.intermine.model.bio.Gene
gene.60794,,,PFF1120c,1049,1012495,,,,,2038866,2038891,1000026,,,5004307,1000081,org.intermine.model.bio.Gene
gene.60040,,,PFF0395c,2262,1012585,,,,,2038866,2039233,1000026,,,5004308,1000081,org.intermine.model.bio.Gene
gene.59715,,,PFF0090w,595,1012708,,,,,2038866,2039343,1000026,,,5004309,1000081,org.intermine.model.bio.Gene
gene.60463,,,PFF0795w,5043,1012807,,,,,2038866,2040834,1000026,,,5004310,1000081,org.intermine.model.bio.Gene
gene.60740,,,PFF1065c,4023,1012950,,,,,2038866,2039996,1000026,,,5004311,1000081,org.intermine.model.bio.Gene
gene.60900,,,PFF1210w,1852,1013103,,,,,2038866,2039748,1000026,,,5004312,1000081,org.intermine.model.bio.Gene
gene.60575,,,PFF0910c,3448,1013200,,,,,2038866,2039010,1000026,,,5004313,1000081,org.intermine.model.bio.Gene
gene.60441,,,PFF0770c,5421,1013324,,,,,2038866,2039277,1000026,,,5004314,1000081,org.intermine.model.bio.Gene
gene.60436,,,PFF0765c,3851,1013442,,,,,2038866,2039267,1000026,,,5004315,1000081,org.intermine.model.bio.Gene
gene.61190,,,PFF1505w,858,1013554,,,,,2038866,2040469,1000026,,,5004316,1000081,org.intermine.model.bio.Gene
gene.59861,,,PFF0235c,4305,1013559,,,,,2038866,2041078,1000026,,,5004317,1000081,org.intermine.model.bio.Gene
gene.61112,,,PFF1440w,20983,1013686,,,,,2038866,2040002,1000026,,,5004318,1000081,org.intermine.model.bio.Gene
gene.60158,,,PFF0500c,1659,1013810,,,,,2038866,2039798,1000026,,,5004319,1000081,org.intermine.model.bio.Gene
gene.60343,,,PFF0685c,6448,1013921,,,,,2038866,2040702,1000026,,,5004320,1000081,org.intermine.model.bio.Gene
gene.60636,,,PFF0950w,2616,1014071,,,,,2038866,2040287,1000026,,,5004321,1000081,org.intermine.model.bio.Gene
gene.60653,,,PFF0970w,702,1014194,,,,,2038866,2040634,1000026,,,5004322,1000081,org.intermine.model.bio.Gene
gene.61158,,,PFF1475c,1170,1014326,,,,,2038866,2041166,1000026,,,5004323,1000081,org.intermine.model.bio.Gene
gene.59700,,,PFF0075c,1608,1014331,,,,,2038866,2038964,1000026,,,5004324,1000081,org.intermine.model.bio.Gene
gene.60644,,,PFF0960c,1251,1014446,,,,,2038866,2039060,1000026,,,5004325,1000081,org.intermine.model.bio.Gene
gene.59657,RIF,,PFF0035c,1280,1014451,,,,,2038866,2040550,1000026,,,5004326,1000081,org.intermine.model.bio.Gene
gene.60269,,,PFF0615c,1044,1014608,,,,,2038866,2039918,1000026,,,5004327,1000081,org.intermine.model.bio.Gene
gene.60142,,,PFF0485c,1466,1014717,,,,,2038866,2039786,1000026,,,5004328,1000081,org.intermine.model.bio.Gene
gene.60670,,,PFF0990c,2460,1014846,,,,,2038866,2041066,1000026,,,5004329,1000081,org.intermine.model.bio.Gene
gene.60538,,,PFF0875w,2232,1015000,,,,,2038866,2040195,1000026,,,5004330,1000081,org.intermine.model.bio.Gene
gene.61092,,,PFF1415c,1143,1015134,,,,,2038866,2040664,1000026,,,5004331,1000081,org.intermine.model.bio.Gene
gene.59753,,,PFF0130c,1401,1015143,,,,,2038866,2039377,1000026,,,5004332,1000081,org.intermine.model.bio.Gene
gene.60963,,,PFF1280w,3480,1015238,,,,,2038866,2041692,1000026,,,5004333,1000081,org.intermine.model.bio.Gene
gene.59938,,,PFF0315c,892,1015243,,,,,2038866,2040050,1000026,,,5004334,1000081,org.intermine.model.bio.Gene
gene.61263,VAR,,PFF1580c,12484,1015376,,,,,2038866,2039601,1000026,,,5004335,1000081,org.intermine.model.bio.Gene
gene.59848,,,PFF0225w,5494,1015389,,,,,2038866,2041050,1000026,,,5004336,1000081,org.intermine.model.bio.Gene
gene.60517,Stevor,,PFF0850c,1007,1015499,,,,,2038866,2039335,1000026,,,5004337,1000081,org.intermine.model.bio.Gene
gene.59784,,,PFF0175c,7526,1015506,,,,,2038866,2039874,1000026,,,5004338,1000081,org.intermine.model.bio.Gene
gene.60479,,,PFF0815w,1566,1015643,,,,,2038866,2039283,1000026,,,5004339,1000081,org.intermine.model.bio.Gene
gene.60318,,,PFF0655c,4092,1015782,,,,,2038866,2041084,1000026,,,5004340,1000081,org.intermine.model.bio.Gene
gene.60549,,,PFF0890c,2360,1015923,,,,,2038866,2040921,1000026,,,5004341,1000081,org.intermine.model.bio.Gene
gene.60570,,,PFF0905w,945,1016048,,,,,2038866,2041304,1000026,,,5004342,1000081,org.intermine.model.bio.Gene
gene.59721,,,PFF0095c,4314,1016053,,,,,2038866,2040596,1000026,,,5004343,1000081,org.intermine.model.bio.Gene
gene.61241,RIF,,PFF1560c,1200,1016166,,,,,2038866,2039593,1000026,,,5004344,1000081,org.intermine.model.bio.Gene
gene.60083,,,PFF0430w,1813,1016174,,,,,2038866,2040155,1000026,,,5004345,1000081,org.intermine.model.bio.Gene
gene.61007,,,PFF1335c,1119,1016301,,,,,2038866,2041732,1000026,,,5004346,1000081,org.intermine.model.bio.Gene
gene.59996,,,PFF0360w,1405,1016309,,,,,2038866,2039171,1000026,,,5004347,1000081,org.intermine.model.bio.Gene
gene.59875,,,PFF0255c,1407,1016450,,,,,2038866,2041815,1000026,,,5004348,1000081,org.intermine.model.bio.Gene
gene.60907,,,PFF1215w,1793,1016557,,,,,2038866,2040881,1000026,,,5004349,1000081,org.intermine.model.bio.Gene
gene.59872,,,PFF0250w,2268,1016565,,,,,2038866,2041467,1000026,,,5004350,1000081,org.intermine.model.bio.Gene
gene.60708,,,PFF1035w,1995,1016688,,,,,2038866,2040385,1000026,,,5004351,1000081,org.intermine.model.bio.Gene
gene.60711,,,PFF1040w,1032,1016825,,,,,2038866,2039107,1000026,,,5004352,1000081,org.intermine.model.bio.Gene
gene.61021,,,PFF1355w,1272,1016976,,,,,2038866,2041750,1000026,,,5004353,1000081,org.intermine.model.bio.Gene
gene.60915,,,PFF1225c,4335,1017107,,,,,2038866,2041654,1000026,,,5004354,1000081,org.intermine.model.bio.Gene
gene.59759,,,PFF0140c,1566,1017116,,,,,2038866,2039383,1000026,,,5004355,1000081,org.intermine.model.bio.Gene
gene.61276,VAR,,PFF1595c,7831,1017229,,,,,2038866,2040119,1000026,,,5004356,1000081,org.intermine.model.bio.Gene
gene.60166,,,PFF0510w,411,1017245,,,,,2038866,2038996,1000026,,,5004357,1000081,org.intermine.model.bio.Gene
gene.61082,,,PFF1400w,4360,1017361,,,,,2038866,2039481,1000026,,,5004358,1000081,org.intermine.model.bio.Gene
gene.60064,,,PFF0410w,6160,1017366,,,,,2038866,2038915,1000026,,,5004359,1000081,org.intermine.model.bio.Gene
gene.61018,,,PFF1350c,2994,1017521,,,,,2038866,2040303,1000026,,,5004360,1000081,org.intermine.model.bio.Gene
gene.60826,,,PFF1150w,867,1017667,,,,,2038866,2038903,1000026,,,5004361,1000081,org.intermine.model.bio.Gene
gene.60177,,,PFF0525w,780,1017778,,,,,2038866,2041294,1000026,,,5004362,1000081,org.intermine.model.bio.Gene
gene.59908,,,PFF0285c,6711,1017901,,,,,2038866,2039544,1000026,,,5004363,1000081,org.intermine.model.bio.Gene
gene.60777,,,PFF1110c,4063,1018012,,,,,2038866,2039129,1000026,,,5004364,1000081,org.intermine.model.bio.Gene
gene.60666,,,PFF0985c,972,1018150,,,,,2038866,2041426,1000026,,,5004365,1000081,org.intermine.model.bio.Gene
gene.61029,,,PFF1365c,30858,1018290,,,,,2038866,2039906,1000026,,,5004366,1000081,org.intermine.model.bio.Gene
gene.60894,,,PFF1205w,777,1018406,,,,,2038866,2038946,1000026,,,5004367,1000081,org.intermine.model.bio.Gene
gene.59766,,,PFF0150c,1359,1018413,,,,,2038866,2041009,1000026,,,5004368,1000081,org.intermine.model.bio.Gene
gene.59852,,,PFF0230c,1568,1018566,,,,,2038866,2041451,1000026,,,5004369,1000081,org.intermine.model.bio.Gene
gene.60873,,,PFF1195c,3141,1018680,,,,,2038866,2039303,1000026,,,5004370,1000081,org.intermine.model.bio.Gene
