secondaryidentifier,symbol,primaryidentifier,length,id,name,scoretype,score,chromosomeid,chromosomelocationid,organismid,sequenceid,sequenceontologytermid,class
,,mRNA.32269,657,2013263,,,,2009465,2013262,1000026,5021978,2000009,org.intermine.model.bio.MRNA
,,mRNA.32342,3201,2013269,,,,2009465,2013268,1000026,5021980,2000009,org.intermine.model.bio.MRNA
,,mRNA.32371,3570,2013277,,,,2009465,2013276,1000026,5021982,2000009,org.intermine.model.bio.MRNA
,,mRNA.32374,513,2013283,,,,2009465,2013282,1000026,5021984,2000009,org.intermine.model.bio.MRNA
,,mRNA.32408,570,2013291,,,,2009465,2013290,1000026,5021986,2000009,org.intermine.model.bio.MRNA
,,mRNA.32423,240,2013303,,,,2009465,2013302,1000026,5021988,2000009,org.intermine.model.bio.MRNA
,,mRNA.32541,1698,2013313,,,,2009465,2013312,1000026,5021990,2000009,org.intermine.model.bio.MRNA
,,mRNA.32639,504,2013319,,,,2009465,2013318,1000026,5021992,2000009,org.intermine.model.bio.MRNA
,,mRNA.32643,2550,2013327,,,,2009465,2013326,1000026,5021994,2000009,org.intermine.model.bio.MRNA
,,mRNA.33080,168,2013334,,,,2009465,2013333,1000026,5021996,2000009,org.intermine.model.bio.MRNA
,,mRNA.33084,684,2013342,,,,2009465,2013341,1000026,5021998,2000009,org.intermine.model.bio.MRNA
,,mRNA.33499,3399,2013348,,,,2009465,2013347,1000026,5022000,2000009,org.intermine.model.bio.MRNA
,,mRNA.33904,2904,2013354,,,,2009465,2013353,1000026,5022002,2000009,org.intermine.model.bio.MRNA
,,mRNA.33907,564,2013360,,,,2009465,2013359,1000026,5022004,2000009,org.intermine.model.bio.MRNA
,,mRNA.34249,1707,2013372,,,,2009465,2013371,1000026,5022006,2000009,org.intermine.model.bio.MRNA
,,mRNA.34258,786,2013378,,,,2009465,2013377,1000026,5022008,2000009,org.intermine.model.bio.MRNA
,,mRNA.34307,705,2013390,,,,2009465,2013389,1000026,5022010,2000009,org.intermine.model.bio.MRNA
,,mRNA.34310,1266,2013396,,,,2009465,2013395,1000026,5022012,2000009,org.intermine.model.bio.MRNA
,,mRNA.34336,1308,2013402,,,,2009465,2013401,1000026,5022014,2000009,org.intermine.model.bio.MRNA
,,mRNA.34339,2019,2013408,,,,2009465,2013407,1000026,5022016,2000009,org.intermine.model.bio.MRNA
,,mRNA.34396,894,2013414,,,,2009465,2013413,1000026,5022018,2000009,org.intermine.model.bio.MRNA
,,mRNA.34400,1971,2013422,,,,2009465,2013421,1000026,5022020,2000009,org.intermine.model.bio.MRNA
,,mRNA.34455,2154,2013428,,,,2009465,2013427,1000026,5022022,2000009,org.intermine.model.bio.MRNA
,,mRNA.34589,981,2013436,,,,2009465,2013435,1000026,5022024,2000009,org.intermine.model.bio.MRNA
,,mRNA.34604,1053,2013444,,,,2009465,2013443,1000026,5022026,2000009,org.intermine.model.bio.MRNA
,,mRNA.32741,1164,2013452,,,,2009465,2013451,1000026,5022028,2000009,org.intermine.model.bio.MRNA
,,mRNA.32744,8886,2013458,,,,2009465,2013457,1000026,5022030,2000009,org.intermine.model.bio.MRNA
,,mRNA.32758,3627,2013466,,,,2009465,2013465,1000026,5022032,2000009,org.intermine.model.bio.MRNA
,,mRNA.33145,321,2013474,,,,2009465,2013473,1000026,5022034,2000009,org.intermine.model.bio.MRNA
,,mRNA.33151,2136,2013486,,,,2009465,2013485,1000026,5022036,2000009,org.intermine.model.bio.MRNA
,,mRNA.33542,1575,2013508,,,,2009465,2013507,1000026,5022038,2000009,org.intermine.model.bio.MRNA
,,mRNA.33603,5811,2013514,,,,2009465,2013513,1000026,5022040,2000009,org.intermine.model.bio.MRNA
,,mRNA.33961,17304,2013528,,,,2009465,2013527,1000026,5022042,2000009,org.intermine.model.bio.MRNA
,,mRNA.32811,837,2013534,,,,2009465,2013533,1000026,5022044,2000009,org.intermine.model.bio.MRNA
,,mRNA.32814,336,2013540,,,,2009465,2013539,1000026,5022046,2000009,org.intermine.model.bio.MRNA
,,mRNA.32828,438,2013548,,,,2009465,2013547,1000026,5022048,2000009,org.intermine.model.bio.MRNA
,,mRNA.33227,1326,2013558,,,,2009465,2013557,1000026,5022050,2000009,org.intermine.model.bio.MRNA
,,mRNA.33251,4683,2013568,,,,2009465,2013567,1000026,5022052,2000009,org.intermine.model.bio.MRNA
,,mRNA.33632,474,2013576,,,,2009465,2013575,1000026,5022054,2000009,org.intermine.model.bio.MRNA
,,mRNA.33637,1107,2013586,,,,2009465,2013585,1000026,5022056,2000009,org.intermine.model.bio.MRNA
,,mRNA.33644,1089,2013592,,,,2009465,2013591,1000026,5022058,2000009,org.intermine.model.bio.MRNA
,,mRNA.34022,771,2013598,,,,2009465,2013597,1000026,5022060,2000009,org.intermine.model.bio.MRNA
,,mRNA.34048,1803,2013616,,,,2009465,2013615,1000026,5022062,2000009,org.intermine.model.bio.MRNA
,,mRNA.34051,561,2013622,,,,2009465,2013621,1000026,5022064,2000009,org.intermine.model.bio.MRNA
,,mRNA.34072,414,2013640,,,,2009465,2013639,1000026,5022066,2000009,org.intermine.model.bio.MRNA
,,mRNA.34082,312,2013648,,,,2009465,2013647,1000026,5022068,2000009,org.intermine.model.bio.MRNA
,,mRNA.32900,276,2013658,,,,2009465,2013657,1000026,5022070,2000009,org.intermine.model.bio.MRNA
,,mRNA.32907,423,2013666,,,,2009465,2013665,1000026,5022072,2000009,org.intermine.model.bio.MRNA
,,mRNA.33315,5091,2013672,,,,2009465,2013671,1000026,5022074,2000009,org.intermine.model.bio.MRNA
,,mRNA.33719,11691,2013684,,,,2009465,2013683,1000026,5022076,2000009,org.intermine.model.bio.MRNA
,,mRNA.32942,549,2013690,,,,2009465,2013689,1000026,5022078,2000009,org.intermine.model.bio.MRNA
,,mRNA.32973,2565,2013696,,,,2009465,2013695,1000026,5022080,2000009,org.intermine.model.bio.MRNA
,,mRNA.33771,3135,2013702,,,,2009465,2013701,1000026,5022082,2000009,org.intermine.model.bio.MRNA
,,mRNA.34157,696,2013708,,,,2009465,2013707,1000026,5022084,2000009,org.intermine.model.bio.MRNA
,,mRNA.33389,1488,2013716,,,,2009465,2013715,1000026,5022086,2000009,org.intermine.model.bio.MRNA
,,mRNA.33399,5940,2013722,,,,2009465,2013721,1000026,5022088,2000009,org.intermine.model.bio.MRNA
,,mRNA.33807,3096,2013728,,,,2009465,2013727,1000026,5022090,2000009,org.intermine.model.bio.MRNA
,,mRNA.34198,1428,2013742,,,,2009465,2013741,1000026,5022092,2000009,org.intermine.model.bio.MRNA
,,mRNA.33842,1530,2013766,,,,2009465,2013765,1000026,5022094,2000009,org.intermine.model.bio.MRNA
,,mRNA.32692,630,2013776,,,,2009465,2013775,1000026,5022096,2000009,org.intermine.model.bio.MRNA
,,mRNA.32698,1317,2013782,,,,2009465,2013781,1000026,5022098,2000009,org.intermine.model.bio.MRNA
,,mRNA.32704,1581,2013788,,,,2009465,2013787,1000026,5022100,2000009,org.intermine.model.bio.MRNA
,,mRNA.32482,3258,2013798,,,,2009465,2013797,1000026,5022102,2000009,org.intermine.model.bio.MRNA
,,mRNA.32510,915,2013804,,,,2009465,2013803,1000026,5022104,2000009,org.intermine.model.bio.MRNA
,,mRNA.32564,270,2013810,,,,2009465,2013809,1000026,5022106,2000009,org.intermine.model.bio.MRNA
,,mRNA.32581,1128,2013820,,,,2009465,2013819,1000026,5022108,2000009,org.intermine.model.bio.MRNA
,,mRNA.32636,4329,2013842,,,,2009465,2013841,1000026,5022110,2000009,org.intermine.model.bio.MRNA
,,mRNA.32652,4386,2013848,,,,2009465,2013847,1000026,5022112,2000009,org.intermine.model.bio.MRNA
,,mRNA.32664,1308,2013854,,,,2009465,2013853,1000026,5022114,2000009,org.intermine.model.bio.MRNA
,,mRNA.33087,1308,2013860,,,,2009465,2013859,1000026,5022116,2000009,org.intermine.model.bio.MRNA
,,mRNA.33090,1857,2013866,,,,2009465,2013865,1000026,5022118,2000009,org.intermine.model.bio.MRNA
,,mRNA.33485,6327,2013872,,,,2009465,2013871,1000026,5022120,2000009,org.intermine.model.bio.MRNA
,,mRNA.33880,633,2013878,,,,2009465,2013877,1000026,5022122,2000009,org.intermine.model.bio.MRNA
,,mRNA.33900,1050,2013886,,,,2009465,2013885,1000026,5022124,2000009,org.intermine.model.bio.MRNA
,,mRNA.34231,1131,2013894,,,,2009465,2013893,1000026,5022126,2000009,org.intermine.model.bio.MRNA
,,mRNA.34246,615,2013900,,,,2009465,2013899,1000026,5022128,2000009,org.intermine.model.bio.MRNA
,,mRNA.34264,2208,2013906,,,,2009465,2013905,1000026,5022130,2000009,org.intermine.model.bio.MRNA
,,mRNA.34350,3084,2013914,,,,2009465,2013913,1000026,5022132,2000009,org.intermine.model.bio.MRNA
,,mRNA.34363,2592,2013920,,,,2009465,2013919,1000026,5022134,2000009,org.intermine.model.bio.MRNA
,,mRNA.34388,3120,2013928,,,,2009465,2013927,1000026,5022136,2000009,org.intermine.model.bio.MRNA
,,mRNA.34411,2040,2013944,,,,2009465,2013943,1000026,5022138,2000009,org.intermine.model.bio.MRNA
,,mRNA.34418,4944,2013950,,,,2009465,2013949,1000026,5022140,2000009,org.intermine.model.bio.MRNA
,,mRNA.34487,1137,2013958,,,,2009465,2013957,1000026,5022142,2000009,org.intermine.model.bio.MRNA
,,mRNA.34490,258,2013964,,,,2009465,2013963,1000026,5022144,2000009,org.intermine.model.bio.MRNA
,,mRNA.34526,327,2013972,,,,2009465,2013971,1000026,5022146,2000009,org.intermine.model.bio.MRNA
,,mRNA.34554,540,2013978,,,,2009465,2013977,1000026,5022148,2000009,org.intermine.model.bio.MRNA
,,mRNA.34600,1038,2013986,,,,2009465,2013985,1000026,5022150,2000009,org.intermine.model.bio.MRNA
,,mRNA.32722,696,2013994,,,,2009465,2013993,1000026,5022152,2000009,org.intermine.model.bio.MRNA
,,mRNA.33554,489,2014000,,,,2009465,2013999,1000026,5022154,2000009,org.intermine.model.bio.MRNA
,,mRNA.33943,7734,2014012,,,,2009465,2014011,1000026,5022156,2000009,org.intermine.model.bio.MRNA
,,mRNA.32770,2208,2014018,,,,2009465,2014017,1000026,5022158,2000009,org.intermine.model.bio.MRNA
,,mRNA.33208,822,2014024,,,,2009465,2014023,1000026,5022160,2000009,org.intermine.model.bio.MRNA
,,mRNA.33221,405,2014042,,,,2009465,2014041,1000026,5022162,2000009,org.intermine.model.bio.MRNA
,,mRNA.34004,1407,2014054,,,,2009465,2014053,1000026,5022164,2000009,org.intermine.model.bio.MRNA
,,mRNA.33280,2628,2014062,,,,2009465,2014061,1000026,5022166,2000009,org.intermine.model.bio.MRNA
,,mRNA.33668,1410,2014068,,,,2009465,2014067,1000026,5022168,2000009,org.intermine.model.bio.MRNA
,,mRNA.32935,2613,2014088,,,,2009465,2014087,1000026,5022170,2000009,org.intermine.model.bio.MRNA
,,mRNA.33302,963,2014096,,,,2009465,2014095,1000026,5022172,2000009,org.intermine.model.bio.MRNA
,,mRNA.33309,5133,2014102,,,,2009465,2014101,1000026,5022174,2000009,org.intermine.model.bio.MRNA
,,mRNA.33711,3051,2014114,,,,2009465,2014113,1000026,5022176,2000009,org.intermine.model.bio.MRNA
,,mRNA.33731,1887,2014122,,,,2009465,2014121,1000026,5022178,2000009,org.intermine.model.bio.MRNA
,,mRNA.34093,240,2014136,,,,2009465,2014135,1000026,5022180,2000009,org.intermine.model.bio.MRNA
,,mRNA.34097,1332,2014144,,,,2009465,2014143,1000026,5022182,2000009,org.intermine.model.bio.MRNA
,,mRNA.34115,1398,2014150,,,,2009465,2014149,1000026,5022184,2000009,org.intermine.model.bio.MRNA
,,mRNA.34118,1113,2014156,,,,2009465,2014155,1000026,5022186,2000009,org.intermine.model.bio.MRNA
,,mRNA.34132,2919,2014168,,,,2009465,2014167,1000026,5022188,2000009,org.intermine.model.bio.MRNA
,,mRNA.32976,645,2014178,,,,2009465,2014177,1000026,5022190,2000009,org.intermine.model.bio.MRNA
,,mRNA.32979,897,2014184,,,,2009465,2014183,1000026,5022192,2000009,org.intermine.model.bio.MRNA
,,mRNA.33343,4506,2014190,,,,2009465,2014189,1000026,5022194,2000009,org.intermine.model.bio.MRNA
,,mRNA.33351,2121,2014196,,,,2009465,2014195,1000026,5022196,2000009,org.intermine.model.bio.MRNA
,,mRNA.33777,3486,2014202,,,,2009465,2014201,1000026,5022198,2000009,org.intermine.model.bio.MRNA
,,mRNA.33028,1773,2014208,,,,2009465,2014207,1000026,5022200,2000009,org.intermine.model.bio.MRNA
,,mRNA.33416,2316,2014226,,,,2009465,2014225,1000026,5022202,2000009,org.intermine.model.bio.MRNA
,,mRNA.33788,1608,2014236,,,,2009465,2014235,1000026,5022204,2000009,org.intermine.model.bio.MRNA
,,mRNA.33052,8925,2014242,,,,2009465,2014241,1000026,5022206,2000009,org.intermine.model.bio.MRNA
,,mRNA.33068,861,2014249,,,,2009465,2014248,1000026,5022208,2000009,org.intermine.model.bio.MRNA
,,mRNA.33430,1344,2014255,,,,2009465,2014254,1000026,5022210,2000009,org.intermine.model.bio.MRNA
,,mRNA.33852,2061,2014265,,,,2009465,2014264,1000026,5022212,2000009,org.intermine.model.bio.MRNA
,,mRNA.38620,1707,2014275,,,,2014270,2014274,1000026,5022214,2000009,org.intermine.model.bio.MRNA
,,mRNA.38696,1305,2014282,,,,2014270,2014281,1000026,5022216,2000009,org.intermine.model.bio.MRNA
,,mRNA.38769,2796,2014291,,,,2014270,2014290,1000026,5022218,2000009,org.intermine.model.bio.MRNA
,,mRNA.38804,336,2014298,,,,2014270,2014297,1000026,5022220,2000009,org.intermine.model.bio.MRNA
,,mRNA.38871,2868,2014311,,,,2014270,2014310,1000026,5022222,2000009,org.intermine.model.bio.MRNA
,,mRNA.38925,2064,2014318,,,,2014270,2014317,1000026,5022224,2000009,org.intermine.model.bio.MRNA
,,mRNA.38976,1389,2014327,,,,2014270,2014326,1000026,5022226,2000009,org.intermine.model.bio.MRNA
,,mRNA.39125,1554,2014334,,,,2014270,2014333,1000026,5022228,2000009,org.intermine.model.bio.MRNA
,,mRNA.39134,2949,2014341,,,,2014270,2014340,1000026,5022230,2000009,org.intermine.model.bio.MRNA
,,mRNA.39705,675,2014348,,,,2014270,2014347,1000026,5022232,2000009,org.intermine.model.bio.MRNA
,,mRNA.40114,1272,2014371,,,,2014270,2014370,1000026,5022234,2000009,org.intermine.model.bio.MRNA
,,mRNA.40912,1146,2014380,,,,2014270,2014379,1000026,5022236,2000009,org.intermine.model.bio.MRNA
,,mRNA.40970,483,2014415,,,,2014270,2014414,1000026,5022238,2000009,org.intermine.model.bio.MRNA
,,mRNA.41069,534,2014436,,,,2014270,2014435,1000026,5022240,2000009,org.intermine.model.bio.MRNA
,,mRNA.41196,2175,2014443,,,,2014270,2014442,1000026,5022242,2000009,org.intermine.model.bio.MRNA
,,mRNA.41321,903,2014450,,,,2014270,2014449,1000026,5022244,2000009,org.intermine.model.bio.MRNA
,,mRNA.41429,3075,2014467,,,,2014270,2014466,1000026,5022246,2000009,org.intermine.model.bio.MRNA
,,mRNA.41972,963,2014476,,,,2014270,2014475,1000026,5022248,2000009,org.intermine.model.bio.MRNA
,,mRNA.41988,279,2014493,,,,2014270,2014492,1000026,5022250,2000009,org.intermine.model.bio.MRNA
,,mRNA.41751,3789,2014500,,,,2014270,2014499,1000026,5022252,2000009,org.intermine.model.bio.MRNA
,,mRNA.41497,684,2014507,,,,2014270,2014506,1000026,5022254,2000009,org.intermine.model.bio.MRNA
,,mRNA.41786,1032,2014514,,,,2014270,2014513,1000026,5022256,2000009,org.intermine.model.bio.MRNA
,,mRNA.42054,1263,2014533,,,,2014270,2014532,1000026,5022258,2000009,org.intermine.model.bio.MRNA
,,mRNA.42135,120,2014542,,,,2014270,2014541,1000026,5022260,2000009,org.intermine.model.bio.MRNA
,,mRNA.41580,1434,2014549,,,,2014270,2014548,1000026,5022262,2000009,org.intermine.model.bio.MRNA
,,mRNA.41879,669,2014556,,,,2014270,2014555,1000026,5022264,2000009,org.intermine.model.bio.MRNA
,,mRNA.41884,4227,2014567,,,,2014270,2014566,1000026,5022266,2000009,org.intermine.model.bio.MRNA
,,mRNA.42142,582,2014574,,,,2014270,2014573,1000026,5022268,2000009,org.intermine.model.bio.MRNA
,,mRNA.42150,159,2014591,,,,2014270,2014590,1000026,5022270,2000009,org.intermine.model.bio.MRNA
,,mRNA.41664,1221,2014600,,,,2014270,2014599,1000026,5022272,2000009,org.intermine.model.bio.MRNA
,,mRNA.41936,1860,2014609,,,,2014270,2014608,1000026,5022274,2000009,org.intermine.model.bio.MRNA
,,mRNA.39319,825,2014618,,,,2014270,2014617,1000026,5022276,2000009,org.intermine.model.bio.MRNA
,,mRNA.39727,4185,2014629,,,,2014270,2014628,1000026,5022278,2000009,org.intermine.model.bio.MRNA
,,mRNA.39340,1128,2014640,,,,2014270,2014639,1000026,5022280,2000009,org.intermine.model.bio.MRNA
,,mRNA.40638,12135,2014651,,,,2014270,2014650,1000026,5022282,2000009,org.intermine.model.bio.MRNA
,,mRNA.39818,5487,2014658,,,,2014270,2014657,1000026,5022284,2000009,org.intermine.model.bio.MRNA
,,mRNA.39851,591,2014671,,,,2014270,2014670,1000026,5022286,2000009,org.intermine.model.bio.MRNA
,,mRNA.40284,3495,2014682,,,,2014270,2014681,1000026,5022288,2000009,org.intermine.model.bio.MRNA
,,mRNA.39907,10146,2014689,,,,2014270,2014688,1000026,5022290,2000009,org.intermine.model.bio.MRNA
,,mRNA.40769,3657,2014698,,,,2014270,2014697,1000026,5022292,2000009,org.intermine.model.bio.MRNA
,,mRNA.40780,1587,2014711,,,,2014270,2014710,1000026,5022294,2000009,org.intermine.model.bio.MRNA
,,mRNA.40811,6039,2014722,,,,2014270,2014721,1000026,5022296,2000009,org.intermine.model.bio.MRNA
,,mRNA.39993,2130,2014731,,,,2014270,2014730,1000026,5022298,2000009,org.intermine.model.bio.MRNA
,,mRNA.40439,297,2014740,,,,2014270,2014739,1000026,5022300,2000009,org.intermine.model.bio.MRNA
,,mRNA.39595,2133,2014747,,,,2014270,2014746,1000026,5022302,2000009,org.intermine.model.bio.MRNA
,,mRNA.39621,606,2014754,,,,2014270,2014753,1000026,5022304,2000009,org.intermine.model.bio.MRNA
,,mRNA.40015,1683,2014769,,,,2014270,2014768,1000026,5022306,2000009,org.intermine.model.bio.MRNA
,,mRNA.40477,73,2014776,,,,2014270,2014775,1000026,5022308,2000009,org.intermine.model.bio.MRNA
,,mRNA.39639,1722,2014783,,,,2014270,2014782,1000026,5022310,2000009,org.intermine.model.bio.MRNA
,,mRNA.39653,771,2014794,,,,2014270,2014793,1000026,5022312,2000009,org.intermine.model.bio.MRNA
,,mRNA.40058,471,2014811,,,,2014270,2014810,1000026,5022314,2000009,org.intermine.model.bio.MRNA
,,mRNA.40075,1089,2014828,,,,2014270,2014827,1000026,5022316,2000009,org.intermine.model.bio.MRNA
,,mRNA.40089,1506,2014837,,,,2014270,2014836,1000026,5022318,2000009,org.intermine.model.bio.MRNA
,,mRNA.40515,3867,2014844,,,,2014270,2014843,1000026,5022320,2000009,org.intermine.model.bio.MRNA
,,mRNA.34651,10041,2014851,,,,2014270,2014850,1000026,5022322,2000009,org.intermine.model.bio.MRNA
,,mRNA.35290,738,2014860,,,,2014270,2014859,1000026,5022324,2000009,org.intermine.model.bio.MRNA
,,mRNA.34729,1134,2014871,,,,2014270,2014870,1000026,5022326,2000009,org.intermine.model.bio.MRNA
,,mRNA.35309,969,2014880,,,,2014270,2014879,1000026,5022328,2000009,org.intermine.model.bio.MRNA
,,mRNA.34804,939,2014887,,,,2014270,2014886,1000026,5022330,2000009,org.intermine.model.bio.MRNA
,,mRNA.34812,654,2014896,,,,2014270,2014895,1000026,5022332,2000009,org.intermine.model.bio.MRNA
,,mRNA.35069,636,2014903,,,,2014270,2014902,1000026,5022334,2000009,org.intermine.model.bio.MRNA
,,mRNA.35082,789,2014910,,,,2014270,2014909,1000026,5022336,2000009,org.intermine.model.bio.MRNA
,,mRNA.35343,267,2014925,,,,2014270,2014924,1000026,5022338,2000009,org.intermine.model.bio.MRNA
,,mRNA.35346,1860,2014932,,,,2014270,2014931,1000026,5022340,2000009,org.intermine.model.bio.MRNA
,,mRNA.35144,2316,2014941,,,,2014270,2014940,1000026,5022342,2000009,org.intermine.model.bio.MRNA
,,mRNA.34865,4701,2014948,,,,2014270,2014947,1000026,5022344,2000009,org.intermine.model.bio.MRNA
,,mRNA.35168,840,2014959,,,,2014270,2014958,1000026,5022346,2000009,org.intermine.model.bio.MRNA
,,mRNA.35179,4026,2014966,,,,2014270,2014965,1000026,5022348,2000009,org.intermine.model.bio.MRNA
,,mRNA.35965,276,2014973,,,,2014270,2014972,1000026,5022350,2000009,org.intermine.model.bio.MRNA
,,mRNA.35995,2493,2014980,,,,2014270,2014979,1000026,5022352,2000009,org.intermine.model.bio.MRNA
,,mRNA.37307,2004,2014987,,,,2014270,2014986,1000026,5022354,2000009,org.intermine.model.bio.MRNA
,,mRNA.37335,8271,2015002,,,,2014270,2015001,1000026,5022356,2000009,org.intermine.model.bio.MRNA
,,mRNA.37354,492,2015011,,,,2014270,2015010,1000026,5022358,2000009,org.intermine.model.bio.MRNA
,,mRNA.37557,6642,2015024,,,,2014270,2015023,1000026,5022360,2000009,org.intermine.model.bio.MRNA
,,mRNA.37765,5535,2015031,,,,2014270,2015030,1000026,5022362,2000009,org.intermine.model.bio.MRNA
,,mRNA.37797,3627,2015042,,,,2014270,2015041,1000026,5022364,2000009,org.intermine.model.bio.MRNA
,,mRNA.37820,561,2015049,,,,2014270,2015048,1000026,5022366,2000009,org.intermine.model.bio.MRNA
,,mRNA.38180,636,2015056,,,,2014270,2015055,1000026,5022368,2000009,org.intermine.model.bio.MRNA
,,mRNA.38402,1236,2015063,,,,2014270,2015062,1000026,5022370,2000009,org.intermine.model.bio.MRNA
,,mRNA.38421,1812,2015072,,,,2014270,2015071,1000026,5022372,2000009,org.intermine.model.bio.MRNA
,,mRNA.38002,2757,2015079,,,,2014270,2015078,1000026,5022374,2000009,org.intermine.model.bio.MRNA
,,mRNA.38105,744,2015086,,,,2014270,2015085,1000026,5022376,2000009,org.intermine.model.bio.MRNA
,,mRNA.38113,3819,2015093,,,,2014270,2015092,1000026,5022378,2000009,org.intermine.model.bio.MRNA
,,mRNA.36476,5523,2015100,,,,2014270,2015099,1000026,5022380,2000009,org.intermine.model.bio.MRNA
,,mRNA.36901,1698,2015107,,,,2014270,2015106,1000026,5022382,2000009,org.intermine.model.bio.MRNA
,,mRNA.35613,867,2015120,,,,2014270,2015119,1000026,5022384,2000009,org.intermine.model.bio.MRNA
,,mRNA.36912,7647,2015127,,,,2014270,2015126,1000026,5022386,2000009,org.intermine.model.bio.MRNA
,,mRNA.36934,5814,2015142,,,,2014270,2015141,1000026,5022388,2000009,org.intermine.model.bio.MRNA
,,mRNA.36108,369,2015159,,,,2014270,2015158,1000026,5022390,2000009,org.intermine.model.bio.MRNA
,,mRNA.36196,552,2015168,,,,2014270,2015167,1000026,5022392,2000009,org.intermine.model.bio.MRNA
,,mRNA.37021,588,2015181,,,,2014270,2015180,1000026,5022394,2000009,org.intermine.model.bio.MRNA
,,mRNA.35749,1584,2015196,,,,2014270,2015195,1000026,5022396,2000009,org.intermine.model.bio.MRNA
,,mRNA.37077,1773,2015203,,,,2014270,2015202,1000026,5022398,2000009,org.intermine.model.bio.MRNA
