secondaryidentifier,symbol,primaryidentifier,length,id,name,scoretype,score,chromosomeid,chromosomelocationid,organismid,proteinid,sequenceid,sequenceontologytermid,geneid,class
,,mRNA.33744,3771,2010656,,,,2009465,2010655,1000026,,5021406,2000009,1009566,org.intermine.model.bio.MRNA
,,mRNA.34147,4008,2010664,,,,2009465,2010663,1000026,,5021408,2000009,1008523,org.intermine.model.bio.MRNA
,,mRNA.33392,606,2010672,,,,2009465,2010671,1000026,,5021410,2000009,1009725,org.intermine.model.bio.MRNA
,,mRNA.33396,2229,2010680,,,,2009465,2010679,1000026,,5021412,2000009,1006934,org.intermine.model.bio.MRNA
,,mRNA.33408,6846,2010686,,,,2009465,2010685,1000026,,5021414,2000009,1003769,org.intermine.model.bio.MRNA
,,mRNA.33424,1695,2010694,,,,2009465,2010693,1000026,,5021416,2000009,1026404,org.intermine.model.bio.MRNA
,,mRNA.33821,4317,2010700,,,,2009465,2010699,1000026,,5021418,2000009,1008405,org.intermine.model.bio.MRNA
,,mRNA.33040,453,2010706,,,,2009465,2010705,1000026,,5021420,2000009,1022475,org.intermine.model.bio.MRNA
,,mRNA.33045,426,2010716,,,,2009465,2010715,1000026,,5021422,2000009,1004363,org.intermine.model.bio.MRNA
,,mRNA.33049,2154,2010724,,,,2009465,2010723,1000026,,5021424,2000009,1013608,org.intermine.model.bio.MRNA
,,mRNA.33058,6771,2010730,,,,2009465,2010729,1000026,,5021426,2000009,1025195,org.intermine.model.bio.MRNA
,,mRNA.33062,3102,2010739,,,,2009465,2010738,1000026,,5021428,2000009,2010736,org.intermine.model.bio.MRNA
,,mRNA.33071,4668,2010751,,,,2009465,2010750,1000026,,5021430,2000009,1025896,org.intermine.model.bio.MRNA
,,mRNA.33856,8379,2010763,,,,2009465,2010762,1000026,,5021432,2000009,1014867,org.intermine.model.bio.MRNA
,,mRNA.33862,924,2010769,,,,2009465,2010768,1000026,,5021434,2000009,1030201,org.intermine.model.bio.MRNA
,,mRNA.32204,6537,2010779,,,,2009465,2010778,1000026,,5021436,2000009,1031523,org.intermine.model.bio.MRNA
,,mRNA.32212,1038,2010787,,,,2009465,2010786,1000026,,5021438,2000009,1023527,org.intermine.model.bio.MRNA
,,mRNA.32240,1962,2010795,,,,2009465,2010794,1000026,,5021440,2000009,1008627,org.intermine.model.bio.MRNA
,,mRNA.32248,666,2010803,,,,2009465,2010802,1000026,,5021442,2000009,1013847,org.intermine.model.bio.MRNA
,,mRNA.32265,645,2010811,,,,2009465,2010810,1000026,,5021444,2000009,1022480,org.intermine.model.bio.MRNA
,,mRNA.32272,624,2010819,,,,2009465,2010818,1000026,,5021446,2000009,1016087,org.intermine.model.bio.MRNA
,,mRNA.32332,681,2010827,,,,2009465,2010826,1000026,,5021448,2000009,1027940,org.intermine.model.bio.MRNA
,,mRNA.32368,294,2010847,,,,2009465,2010846,1000026,,5021450,2000009,1023781,org.intermine.model.bio.MRNA
,,mRNA.32414,3270,2010853,,,,2009465,2010852,1000026,,5021452,2000009,1019206,org.intermine.model.bio.MRNA
,,mRNA.32420,486,2010859,,,,2009465,2010858,1000026,,5021454,2000009,1025499,org.intermine.model.bio.MRNA
,,mRNA.32441,981,2010865,,,,2009465,2010864,1000026,,5021456,2000009,1013352,org.intermine.model.bio.MRNA
,,mRNA.32464,2346,2010871,,,,2009465,2010870,1000026,,5021458,2000009,1029861,org.intermine.model.bio.MRNA
,,mRNA.32513,1350,2010881,,,,2009465,2010880,1000026,,5021460,2000009,1024436,org.intermine.model.bio.MRNA
,,mRNA.32524,2955,2010903,,,,2009465,2010902,1000026,,5021462,2000009,1008749,org.intermine.model.bio.MRNA
,,mRNA.32538,4353,2010913,,,,2009465,2010912,1000026,,5021464,2000009,1006652,org.intermine.model.bio.MRNA
,,mRNA.32603,13323,2010919,,,,2009465,2010918,1000026,,5021466,2000009,1007488,org.intermine.model.bio.MRNA
,,mRNA.32615,474,2010933,,,,2009465,2010932,1000026,,5021468,2000009,1018833,org.intermine.model.bio.MRNA
,,mRNA.32633,3543,2010941,,,,2009465,2010940,1000026,,5021470,2000009,1020551,org.intermine.model.bio.MRNA
,,mRNA.32658,2529,2010947,,,,2009465,2010946,1000026,,5021472,2000009,1002437,org.intermine.model.bio.MRNA
,,mRNA.33495,1629,2010959,,,,2009465,2010958,1000026,,5021474,2000009,1002612,org.intermine.model.bio.MRNA
,,mRNA.33913,5439,2010967,,,,2009465,2010966,1000026,,5021476,2000009,1004961,org.intermine.model.bio.MRNA
,,mRNA.34283,1512,2010977,,,,2009465,2010976,1000026,,5021478,2000009,1003209,org.intermine.model.bio.MRNA
,,mRNA.34347,462,2010983,,,,2009465,2010982,1000026,,5021480,2000009,1026646,org.intermine.model.bio.MRNA
,,mRNA.34353,432,2010989,,,,2009465,2010988,1000026,,5021482,2000009,1014355,org.intermine.model.bio.MRNA
,,mRNA.34371,8799,2010995,,,,2009465,2010994,1000026,,5021484,2000009,1019611,org.intermine.model.bio.MRNA
,,mRNA.34433,405,2011009,,,,2009465,2011008,1000026,,5021486,2000009,1031511,org.intermine.model.bio.MRNA
,,mRNA.34466,1968,2011019,,,,2009465,2011018,1000026,,5021488,2000009,1019893,org.intermine.model.bio.MRNA
,,mRNA.34515,228,2011025,,,,2009465,2011024,1000026,,5021490,2000009,1027119,org.intermine.model.bio.MRNA
,,mRNA.34529,543,2011031,,,,2009465,2011030,1000026,,5021492,2000009,1005623,org.intermine.model.bio.MRNA
,,mRNA.34546,1128,2011041,,,,2009465,2011040,1000026,,5021494,2000009,1015689,org.intermine.model.bio.MRNA
,,mRNA.34581,921,2011049,,,,2009465,2011048,1000026,,5021496,2000009,1023501,org.intermine.model.bio.MRNA
,,mRNA.34593,954,2011057,,,,2009465,2011056,1000026,,5021498,2000009,1016077,org.intermine.model.bio.MRNA
,,mRNA.32728,3075,2011065,,,,2009465,2011064,1000026,,5021500,2000009,1010855,org.intermine.model.bio.MRNA
,,mRNA.32762,618,2011077,,,,2009465,2011076,1000026,,5021502,2000009,1017406,org.intermine.model.bio.MRNA
,,mRNA.33120,549,2011087,,,,2009465,2011086,1000026,,5021504,2000009,1024782,org.intermine.model.bio.MRNA
,,mRNA.33126,2016,2011099,,,,2009465,2011098,1000026,,5021506,2000009,1008530,org.intermine.model.bio.MRNA
,,mRNA.33132,6990,2011105,,,,2009465,2011104,1000026,,5021508,2000009,1009015,org.intermine.model.bio.MRNA
,,mRNA.33135,765,2011111,,,,2009465,2011110,1000026,,5021510,2000009,1018972,org.intermine.model.bio.MRNA
,,mRNA.33545,3183,2011131,,,,2009465,2011130,1000026,,5021512,2000009,1006642,org.intermine.model.bio.MRNA
,,mRNA.33939,810,2011141,,,,2009465,2011140,1000026,,5021514,2000009,1017697,org.intermine.model.bio.MRNA
,,mRNA.33952,3021,2011149,,,,2009465,2011148,1000026,,5021516,2000009,1017277,org.intermine.model.bio.MRNA
,,mRNA.32800,966,2011155,,,,2009465,2011154,1000026,,5021518,2000009,1014875,org.intermine.model.bio.MRNA
,,mRNA.33175,2109,2011161,,,,2009465,2011160,1000026,,5021520,2000009,1006417,org.intermine.model.bio.MRNA
,,mRNA.33187,2466,2011167,,,,2009465,2011166,1000026,,5021522,2000009,1025159,org.intermine.model.bio.MRNA
,,mRNA.33570,1854,2011173,,,,2009465,2011172,1000026,,5021524,2000009,1029439,org.intermine.model.bio.MRNA
,,mRNA.33979,7941,2011181,,,,2009465,2011180,1000026,,5021526,2000009,1003889,org.intermine.model.bio.MRNA
,,mRNA.33998,6567,2011190,,,,2009465,2011189,1000026,,5021528,2000009,2011187,org.intermine.model.bio.MRNA
,,mRNA.32833,2241,2011200,,,,2009465,2011199,1000026,,5021530,2000009,1027401,org.intermine.model.bio.MRNA
,,mRNA.32844,3852,2011206,,,,2009465,2011205,1000026,,5021532,2000009,1017706,org.intermine.model.bio.MRNA
,,mRNA.33232,1365,2011220,,,,2009465,2011219,1000026,,5021534,2000009,1002952,org.intermine.model.bio.MRNA
,,mRNA.33238,4857,2011226,,,,2009465,2011225,1000026,,5021536,2000009,1009142,org.intermine.model.bio.MRNA
,,mRNA.33616,5475,2011242,,,,2009465,2011241,1000026,,5021538,2000009,1026045,org.intermine.model.bio.MRNA
,,mRNA.34013,1683,2011248,,,,2009465,2011247,1000026,,5021540,2000009,1007055,org.intermine.model.bio.MRNA
,,mRNA.32893,2862,2011254,,,,2009465,2011253,1000026,,5021542,2000009,1028659,org.intermine.model.bio.MRNA
,,mRNA.33262,684,2011262,,,,2009465,2011261,1000026,,5021544,2000009,1020274,org.intermine.model.bio.MRNA
,,mRNA.33283,1788,2011268,,,,2009465,2011267,1000026,,5021546,2000009,1007624,org.intermine.model.bio.MRNA
,,mRNA.33689,4242,2011276,,,,2009465,2011275,1000026,,5021548,2000009,1012053,org.intermine.model.bio.MRNA
,,mRNA.32922,882,2011282,,,,2009465,2011281,1000026,,5021550,2000009,1019095,org.intermine.model.bio.MRNA
,,mRNA.32925,1104,2011288,,,,2009465,2011287,1000026,,5021552,2000009,1020031,org.intermine.model.bio.MRNA
,,mRNA.32939,666,2011302,,,,2009465,2011301,1000026,,5021554,2000009,1014484,org.intermine.model.bio.MRNA
,,mRNA.33715,1266,2011308,,,,2009465,2011307,1000026,,5021556,2000009,1004465,org.intermine.model.bio.MRNA
,,mRNA.33364,888,2011316,,,,2009465,2011315,1000026,,5021558,2000009,1030085,org.intermine.model.bio.MRNA
,,mRNA.33367,2490,2011322,,,,2009465,2011321,1000026,,5021560,2000009,1030428,org.intermine.model.bio.MRNA
,,mRNA.33765,243,2011332,,,,2009465,2011331,1000026,,5021562,2000009,1011675,org.intermine.model.bio.MRNA
,,mRNA.33774,4989,2011344,,,,2009465,2011343,1000026,,5021564,2000009,1030782,org.intermine.model.bio.MRNA
,,mRNA.34179,1371,2011350,,,,2009465,2011349,1000026,,5021566,2000009,1023135,org.intermine.model.bio.MRNA
,,mRNA.33427,444,2011356,,,,2009465,2011355,1000026,,5021568,2000009,1022105,org.intermine.model.bio.MRNA
,,mRNA.33814,1233,2011362,,,,2009465,2011361,1000026,,5021570,2000009,1021268,org.intermine.model.bio.MRNA
,,mRNA.33817,1380,2011368,,,,2009465,2011367,1000026,,5021572,2000009,1022866,org.intermine.model.bio.MRNA
,,mRNA.34189,474,2011376,,,,2009465,2011375,1000026,,5021574,2000009,1025488,org.intermine.model.bio.MRNA
,,mRNA.34210,4818,2011388,,,,2009465,2011387,1000026,,5021576,2000009,1024423,org.intermine.model.bio.MRNA
,,mRNA.34213,1107,2011394,,,,2009465,2011393,1000026,,5021578,2000009,1027791,org.intermine.model.bio.MRNA
,,mRNA.33037,1491,2011402,,,,2009465,2011401,1000026,,5021580,2000009,1014360,org.intermine.model.bio.MRNA
,,mRNA.33445,1230,2011408,,,,2009465,2011407,1000026,,5021582,2000009,1004593,org.intermine.model.bio.MRNA
,,mRNA.33453,3408,2011418,,,,2009465,2011417,1000026,,5021584,2000009,1013842,org.intermine.model.bio.MRNA
,,mRNA.33839,1527,2011426,,,,2009465,2011425,1000026,,5021586,2000009,1013345,org.intermine.model.bio.MRNA
,,mRNA.33859,5748,2011432,,,,2009465,2011431,1000026,,5021588,2000009,1012518,org.intermine.model.bio.MRNA
,,mRNA.32216,8583,2011438,,,,2009465,2011437,1000026,,5021590,2000009,1021519,org.intermine.model.bio.MRNA
,,mRNA.32231,1656,2011446,,,,2009465,2011445,1000026,,5021592,2000009,1004600,org.intermine.model.bio.MRNA
,,mRNA.32355,1254,2011456,,,,2009465,2011455,1000026,,5021594,2000009,1001539,org.intermine.model.bio.MRNA
,,mRNA.32396,1080,2011472,,,,2009465,2011471,1000026,,5021596,2000009,1008026,org.intermine.model.bio.MRNA
,,mRNA.32456,393,2011482,,,,2009465,2011481,1000026,,5021598,2000009,1026413,org.intermine.model.bio.MRNA
,,mRNA.32488,1002,2011498,,,,2009465,2011497,1000026,,5021600,2000009,1025359,org.intermine.model.bio.MRNA
,,mRNA.32535,1956,2011518,,,,2009465,2011517,1000026,,5021602,2000009,1011280,org.intermine.model.bio.MRNA
,,mRNA.32610,10578,2011524,,,,2009465,2011523,1000026,,5021604,2000009,1004248,org.intermine.model.bio.MRNA
,,mRNA.32655,2379,2011534,,,,2009465,2011533,1000026,,5021606,2000009,1012172,org.intermine.model.bio.MRNA
,,mRNA.33096,368,2011541,,,,2009465,2011540,1000026,,5021608,2000009,2011538,org.intermine.model.bio.MRNA
,,mRNA.33101,8118,2011551,,,,2009465,2011550,1000026,,5021610,2000009,1014230,org.intermine.model.bio.MRNA
,,mRNA.33108,1560,2011565,,,,2009465,2011564,1000026,,5021612,2000009,1002340,org.intermine.model.bio.MRNA
,,mRNA.33111,957,2011571,,,,2009465,2011570,1000026,,5021614,2000009,1002841,org.intermine.model.bio.MRNA
,,mRNA.33488,2973,2011577,,,,2009465,2011576,1000026,,5021616,2000009,1022597,org.intermine.model.bio.MRNA
,,mRNA.34313,1074,2011583,,,,2009465,2011582,1000026,,5021618,2000009,1005785,org.intermine.model.bio.MRNA
,,mRNA.34316,414,2011589,,,,2009465,2011588,1000026,,5021620,2000009,1004586,org.intermine.model.bio.MRNA
,,mRNA.34333,285,2011595,,,,2009465,2011594,1000026,,5021622,2000009,1013837,org.intermine.model.bio.MRNA
,,mRNA.34342,1179,2011601,,,,2009465,2011600,1000026,,5021624,2000009,1031117,org.intermine.model.bio.MRNA
,,mRNA.34356,480,2011611,,,,2009465,2011610,1000026,,5021626,2000009,1008135,org.intermine.model.bio.MRNA
,,mRNA.34381,507,2011625,,,,2009465,2011624,1000026,,5021628,2000009,1008736,org.intermine.model.bio.MRNA
,,mRNA.34422,966,2011631,,,,2009465,2011630,1000026,,5021630,2000009,1003486,org.intermine.model.bio.MRNA
,,mRNA.34438,1809,2011637,,,,2009465,2011636,1000026,,5021632,2000009,1007334,org.intermine.model.bio.MRNA
,,mRNA.34452,1410,2011647,,,,2009465,2011646,1000026,,5021634,2000009,1026156,org.intermine.model.bio.MRNA
,,mRNA.34511,1881,2011653,,,,2009465,2011652,1000026,,5021636,2000009,1022338,org.intermine.model.bio.MRNA
,,mRNA.34522,867,2011661,,,,2009465,2011660,1000026,,5021638,2000009,1015022,org.intermine.model.bio.MRNA
,,mRNA.34558,213,2011669,,,,2009465,2011668,1000026,,5021640,2000009,1017506,org.intermine.model.bio.MRNA
,,mRNA.34608,6807,2011675,,,,2009465,2011674,1000026,,5021642,2000009,1009714,org.intermine.model.bio.MRNA
,,mRNA.32735,735,2011683,,,,2009465,2011682,1000026,,5021644,2000009,1029822,org.intermine.model.bio.MRNA
,,mRNA.33563,1131,2011695,,,,2009465,2011694,1000026,,5021646,2000009,1030325,org.intermine.model.bio.MRNA
,,mRNA.33929,2379,2011703,,,,2009465,2011702,1000026,,5021648,2000009,1012733,org.intermine.model.bio.MRNA
,,mRNA.33946,618,2011709,,,,2009465,2011708,1000026,,5021650,2000009,1004358,org.intermine.model.bio.MRNA
,,mRNA.33955,909,2011715,,,,2009465,2011714,1000026,,5021652,2000009,1002944,org.intermine.model.bio.MRNA
,,mRNA.32767,1677,2011721,,,,2009465,2011720,1000026,,5021654,2000009,1004718,org.intermine.model.bio.MRNA
,,mRNA.32787,1752,2011727,,,,2009465,2011726,1000026,,5021656,2000009,1029086,org.intermine.model.bio.MRNA
,,mRNA.32803,3267,2011733,,,,2009465,2011732,1000026,,5021658,2000009,1020147,org.intermine.model.bio.MRNA
,,mRNA.33193,744,2011739,,,,2009465,2011738,1000026,,5021660,2000009,1016477,org.intermine.model.bio.MRNA
,,mRNA.33202,7299,2011757,,,,2009465,2011756,1000026,,5021662,2000009,1009424,org.intermine.model.bio.MRNA
,,mRNA.33577,2967,2011763,,,,2009465,2011762,1000026,,5021664,2000009,1017394,org.intermine.model.bio.MRNA
,,mRNA.33596,1152,2011783,,,,2009465,2011782,1000026,,5021666,2000009,1004012,org.intermine.model.bio.MRNA
,,mRNA.33967,1626,2011789,,,,2009465,2011788,1000026,,5021668,2000009,1009132,org.intermine.model.bio.MRNA
,,mRNA.33970,318,2011795,,,,2009465,2011794,1000026,,5021670,2000009,1017936,org.intermine.model.bio.MRNA
,,mRNA.33973,1893,2011802,,,,2009465,2011801,1000026,,5021672,2000009,2011799,org.intermine.model.bio.MRNA
,,mRNA.32818,1731,2011814,,,,2009465,2011813,1000026,,5021674,2000009,1001683,org.intermine.model.bio.MRNA
,,mRNA.33613,3507,2011820,,,,2009465,2011819,1000026,,5021676,2000009,1003370,org.intermine.model.bio.MRNA
,,mRNA.33619,3261,2011826,,,,2009465,2011825,1000026,,5021678,2000009,1029973,org.intermine.model.bio.MRNA
,,mRNA.33647,690,2011832,,,,2009465,2011831,1000026,,5021680,2000009,1015164,org.intermine.model.bio.MRNA
,,mRNA.33259,927,2011844,,,,2009465,2011843,1000026,,5021682,2000009,1011553,org.intermine.model.bio.MRNA
,,mRNA.33287,822,2011850,,,,2009465,2011849,1000026,,5021684,2000009,1027534,org.intermine.model.bio.MRNA
,,mRNA.33696,141,2011858,,,,2009465,2011857,1000026,,5021686,2000009,1012298,org.intermine.model.bio.MRNA
,,mRNA.32916,1968,2011864,,,,2009465,2011863,1000026,,5021688,2000009,1006805,org.intermine.model.bio.MRNA
,,mRNA.33299,4386,2011870,,,,2009465,2011869,1000026,,5021690,2000009,1018446,org.intermine.model.bio.MRNA
,,mRNA.33328,741,2011876,,,,2009465,2011875,1000026,,5021692,2000009,1025042,org.intermine.model.bio.MRNA
,,mRNA.33331,1332,2011882,,,,2009465,2011881,1000026,,5021694,2000009,1019900,org.intermine.model.bio.MRNA
,,mRNA.33335,2304,2011890,,,,2009465,2011889,1000026,,5021696,2000009,1024031,org.intermine.model.bio.MRNA
,,mRNA.33707,693,2011906,,,,2009465,2011905,1000026,,5021698,2000009,1021638,org.intermine.model.bio.MRNA
,,mRNA.33727,1875,2011914,,,,2009465,2011913,1000026,,5021700,2000009,1024913,org.intermine.model.bio.MRNA
,,mRNA.33738,1155,2011922,,,,2009465,2011921,1000026,,5021702,2000009,1023901,org.intermine.model.bio.MRNA
,,mRNA.34124,5541,2011928,,,,2009465,2011927,1000026,,5021704,2000009,1026956,org.intermine.model.bio.MRNA
,,mRNA.32945,3222,2011944,,,,2009465,2011943,1000026,,5021706,2000009,1019759,org.intermine.model.bio.MRNA
,,mRNA.32955,429,2011950,,,,2009465,2011949,1000026,,5021708,2000009,1003663,org.intermine.model.bio.MRNA
,,mRNA.33346,3423,2011956,,,,2009465,2011955,1000026,,5021710,2000009,1027128,org.intermine.model.bio.MRNA
,,mRNA.33354,2727,2011966,,,,2009465,2011965,1000026,,5021712,2000009,1025767,org.intermine.model.bio.MRNA
,,mRNA.34161,1008,2011974,,,,2009465,2011973,1000026,,5021714,2000009,1031249,org.intermine.model.bio.MRNA
,,mRNA.32988,1452,2011996,,,,2009465,2011995,1000026,,5021716,2000009,1015824,org.intermine.model.bio.MRNA
,,mRNA.32996,1302,2012006,,,,2009465,2012005,1000026,,5021718,2000009,1012986,org.intermine.model.bio.MRNA
,,mRNA.33009,1476,2012016,,,,2009465,2012015,1000026,,5021720,2000009,1016600,org.intermine.model.bio.MRNA
,,mRNA.33021,3186,2012040,,,,2009465,2012039,1000026,,5021722,2000009,1005796,org.intermine.model.bio.MRNA
,,mRNA.33832,810,2012054,,,,2009465,2012053,1000026,,5021724,2000009,1006293,org.intermine.model.bio.MRNA
,,mRNA.33867,1317,2012060,,,,2009465,2012059,1000026,,5021726,2000009,1019356,org.intermine.model.bio.MRNA
,,mRNA.32682,1020,2012070,,,,2009465,2012069,1000026,,5021728,2000009,1001179,org.intermine.model.bio.MRNA
,,mRNA.32717,5535,2012078,,,,2009465,2012077,1000026,,5021730,2000009,1022224,org.intermine.model.bio.MRNA
,,mRNA.32244,2703,2012088,,,,2009465,2012087,1000026,,5021732,2000009,1006538,org.intermine.model.bio.MRNA
,,mRNA.32252,321,2012096,,,,2009465,2012095,1000026,,5021734,2000009,1020283,org.intermine.model.bio.MRNA
,,mRNA.32255,3390,2012102,,,,2009465,2012101,1000026,,5021736,2000009,1003234,org.intermine.model.bio.MRNA
,,mRNA.32296,17190,2012110,,,,2009465,2012109,1000026,,5021738,2000009,1007352,org.intermine.model.bio.MRNA
,,mRNA.32485,5358,2012182,,,,2009465,2012181,1000026,,5021740,2000009,1003382,org.intermine.model.bio.MRNA
,,mRNA.32544,2184,2012188,,,,2009465,2012187,1000026,,5021742,2000009,1031781,org.intermine.model.bio.MRNA
,,mRNA.32595,1164,2012194,,,,2009465,2012193,1000026,,5021744,2000009,1012840,org.intermine.model.bio.MRNA
,,mRNA.32599,384,2012202,,,,2009465,2012201,1000026,,5021746,2000009,1023258,org.intermine.model.bio.MRNA
,,mRNA.32667,645,2012210,,,,2009465,2012209,1000026,,5021748,2000009,1028911,org.intermine.model.bio.MRNA
,,mRNA.33077,573,2012228,,,,2009465,2012227,1000026,,5021750,2000009,1005760,org.intermine.model.bio.MRNA
,,mRNA.33093,601,2012235,,,,2009465,2012234,1000026,,5021752,2000009,2012232,org.intermine.model.bio.MRNA
,,mRNA.33875,1473,2012241,,,,2009465,2012240,1000026,,5021754,2000009,1020142,org.intermine.model.bio.MRNA
,,mRNA.33892,456,2012251,,,,2009465,2012250,1000026,,5021756,2000009,1028184,org.intermine.model.bio.MRNA
,,mRNA.34292,2619,2012259,,,,2009465,2012258,1000026,,5021758,2000009,1010364,org.intermine.model.bio.MRNA
,,mRNA.34319,858,2012267,,,,2009465,2012266,1000026,,5021760,2000009,1017799,org.intermine.model.bio.MRNA
,,mRNA.34414,534,2012273,,,,2009465,2012272,1000026,,5021762,2000009,1014630,org.intermine.model.bio.MRNA
,,mRNA.34469,73,2012282,,,,2009465,2012281,1000026,,5021764,2000009,2012279,org.intermine.model.bio.MRNA
,,mRNA.34477,6648,2012288,,,,2009465,2012287,1000026,,5021766,2000009,1023769,org.intermine.model.bio.MRNA
,,mRNA.34573,888,2012308,,,,2009465,2012307,1000026,,5021768,2000009,1020267,org.intermine.model.bio.MRNA
,,mRNA.33529,6042,2012316,,,,2009465,2012315,1000026,,5021770,2000009,1018314,org.intermine.model.bio.MRNA
,,mRNA.32773,3699,2012342,,,,2009465,2012341,1000026,,5021772,2000009,1004017,org.intermine.model.bio.MRNA
,,mRNA.32797,4134,2012364,,,,2009465,2012363,1000026,,5021774,2000009,1012525,org.intermine.model.bio.MRNA
,,mRNA.33165,2529,2012370,,,,2009465,2012369,1000026,,5021776,2000009,1010997,org.intermine.model.bio.MRNA
,,mRNA.33587,642,2012376,,,,2009465,2012375,1000026,,5021778,2000009,1016727,org.intermine.model.bio.MRNA
,,mRNA.33600,2859,2012394,,,,2009465,2012393,1000026,,5021780,2000009,1025352,org.intermine.model.bio.MRNA
,,mRNA.33964,3099,2012400,,,,2009465,2012399,1000026,,5021782,2000009,1004711,org.intermine.model.bio.MRNA
,,mRNA.33992,705,2012407,,,,2009465,2012406,1000026,,5021784,2000009,2012404,org.intermine.model.bio.MRNA
,,mRNA.32825,282,2012417,,,,2009465,2012416,1000026,,5021786,2000009,1008158,org.intermine.model.bio.MRNA
,,mRNA.32840,441,2012423,,,,2009465,2012422,1000026,,5021788,2000009,1025637,org.intermine.model.bio.MRNA
,,mRNA.32851,537,2012431,,,,2009465,2012430,1000026,,5021790,2000009,1008900,org.intermine.model.bio.MRNA
