intermine_start,intermine_end,strand,id,featureid,locatedonid,class
1160007,1160270,-1,2005790,2005791,2005087,org.intermine.model.bio.Location
1196166,1198718,1,2005792,1025955,2005087,org.intermine.model.bio.Location
1196166,1198718,1,2005794,2005795,2005087,org.intermine.model.bio.Location
1196166,1196371,1,2005796,2005797,2005087,org.intermine.model.bio.Location
1196586,1196733,1,2005798,2005799,2005087,org.intermine.model.bio.Location
1197061,1197192,1,2005800,2005801,2005087,org.intermine.model.bio.Location
1197467,1197799,1,2005802,2005803,2005087,org.intermine.model.bio.Location
1198128,1198259,1,2005804,2005805,2005087,org.intermine.model.bio.Location
1198524,1198718,1,2005806,2005807,2005087,org.intermine.model.bio.Location
1840555,1850524,-1,2005808,1011707,2005087,org.intermine.model.bio.Location
1840555,1850524,1,2005810,2005811,2005087,org.intermine.model.bio.Location
1840555,1848881,-1,2005812,2005813,2005087,org.intermine.model.bio.Location
1849043,1850311,-1,2005814,2005815,2005087,org.intermine.model.bio.Location
1850497,1850524,-1,2005816,2005817,2005087,org.intermine.model.bio.Location
1880685,1884770,1,2005818,1010895,2005087,org.intermine.model.bio.Location
1880685,1884770,1,2005820,2005821,2005087,org.intermine.model.bio.Location
1880685,1884770,1,2005822,2005823,2005087,org.intermine.model.bio.Location
1290767,1292635,1,2005824,1017531,2005087,org.intermine.model.bio.Location
1290767,1292635,1,2005826,2005827,2005087,org.intermine.model.bio.Location
1290767,1292635,1,2005828,2005829,2005087,org.intermine.model.bio.Location
1306124,1308704,1,2005830,1025233,2005087,org.intermine.model.bio.Location
1306124,1308704,1,2005832,2005833,2005087,org.intermine.model.bio.Location
1306124,1307651,1,2005834,2005835,2005087,org.intermine.model.bio.Location
1307848,1308704,1,2005836,2005837,2005087,org.intermine.model.bio.Location
1341214,1346307,1,2005838,1031283,2005087,org.intermine.model.bio.Location
1341214,1346307,1,2005840,2005841,2005087,org.intermine.model.bio.Location
1341214,1346307,1,2005842,2005843,2005087,org.intermine.model.bio.Location
1366530,1368578,1,2005844,1009467,2005087,org.intermine.model.bio.Location
1366530,1368578,1,2005846,2005847,2005087,org.intermine.model.bio.Location
1366530,1368578,1,2005848,2005849,2005087,org.intermine.model.bio.Location
1384482,1385820,-1,2005850,1019925,2005087,org.intermine.model.bio.Location
1384482,1385820,1,2005852,2005853,2005087,org.intermine.model.bio.Location
1384482,1384575,-1,2005854,2005855,2005087,org.intermine.model.bio.Location
1384693,1385382,-1,2005856,2005857,2005087,org.intermine.model.bio.Location
1385654,1385820,-1,2005858,2005859,2005087,org.intermine.model.bio.Location
1400817,1411423,1,2005860,1007246,2005087,org.intermine.model.bio.Location
1400817,1411423,1,2005862,2005863,2005087,org.intermine.model.bio.Location
1400817,1400958,1,2005864,2005865,2005087,org.intermine.model.bio.Location
1401159,1411423,1,2005866,2005867,2005087,org.intermine.model.bio.Location
1414377,1416981,-1,2005868,1021192,2005087,org.intermine.model.bio.Location
1414377,1416981,1,2005870,2005871,2005087,org.intermine.model.bio.Location
1414377,1414788,-1,2005872,2005873,2005087,org.intermine.model.bio.Location
1414986,1415232,-1,2005874,2005875,2005087,org.intermine.model.bio.Location
1415381,1415504,-1,2005876,2005877,2005087,org.intermine.model.bio.Location
1415604,1415731,-1,2005878,2005879,2005087,org.intermine.model.bio.Location
1415853,1416981,-1,2005880,2005881,2005087,org.intermine.model.bio.Location
1430051,1432080,-1,2005882,1000971,2005087,org.intermine.model.bio.Location
1430051,1432080,1,2005884,2005885,2005087,org.intermine.model.bio.Location
1430051,1430186,-1,2005886,2005887,2005087,org.intermine.model.bio.Location
1430391,1430490,-1,2005888,2005889,2005087,org.intermine.model.bio.Location
1430647,1430973,-1,2005890,2005891,2005087,org.intermine.model.bio.Location
1431109,1431181,-1,2005892,2005893,2005087,org.intermine.model.bio.Location
1431298,1431446,-1,2005894,2005895,2005087,org.intermine.model.bio.Location
1431594,1431663,-1,2005896,2005897,2005087,org.intermine.model.bio.Location
1431823,1431863,-1,2005898,2005899,2005087,org.intermine.model.bio.Location
1432005,1432080,-1,2005900,2005901,2005087,org.intermine.model.bio.Location
1471577,1473232,-1,2005902,1028079,2005087,org.intermine.model.bio.Location
1471577,1473232,1,2005904,2005905,2005087,org.intermine.model.bio.Location
1471577,1473232,-1,2005906,2005907,2005087,org.intermine.model.bio.Location
1496047,1497163,-1,2005908,2005909,2005087,org.intermine.model.bio.Location
1496047,1497163,1,2005911,2005912,2005087,org.intermine.model.bio.Location
1496047,1496345,-1,2005913,2005914,2005087,org.intermine.model.bio.Location
1496668,1496841,-1,2005915,2005916,2005087,org.intermine.model.bio.Location
1497088,1497163,-1,2005917,2005918,2005087,org.intermine.model.bio.Location
1553654,1561955,-1,2005919,1001711,2005087,org.intermine.model.bio.Location
1553654,1561955,1,2005921,2005922,2005087,org.intermine.model.bio.Location
1553654,1554034,-1,2005923,2005924,2005087,org.intermine.model.bio.Location
1554227,1560696,-1,2005925,2005926,2005087,org.intermine.model.bio.Location
1560845,1561955,-1,2005927,2005928,2005087,org.intermine.model.bio.Location
1590876,1591861,1,2005929,1001210,2005087,org.intermine.model.bio.Location
1590876,1591861,1,2005931,2005932,2005087,org.intermine.model.bio.Location
1590876,1591085,1,2005933,2005934,2005087,org.intermine.model.bio.Location
1591224,1591424,1,2005935,2005936,2005087,org.intermine.model.bio.Location
1591541,1591638,1,2005937,2005938,2005087,org.intermine.model.bio.Location
1591774,1591861,1,2005939,2005940,2005087,org.intermine.model.bio.Location
1592758,1594014,1,2005941,1011460,2005087,org.intermine.model.bio.Location
1592758,1594014,1,2005943,2005944,2005087,org.intermine.model.bio.Location
1592758,1594014,1,2005945,2005946,2005087,org.intermine.model.bio.Location
1595460,1596542,-1,2005947,1022629,2005087,org.intermine.model.bio.Location
1595460,1596542,1,2005949,2005950,2005087,org.intermine.model.bio.Location
1595460,1595615,-1,2005951,2005952,2005087,org.intermine.model.bio.Location
1595806,1595924,-1,2005953,2005954,2005087,org.intermine.model.bio.Location
1596057,1596138,-1,2005955,2005956,2005087,org.intermine.model.bio.Location
1596477,1596542,-1,2005957,2005958,2005087,org.intermine.model.bio.Location
1641821,1644292,1,2005959,1024952,2005087,org.intermine.model.bio.Location
1641821,1644292,1,2005961,2005962,2005087,org.intermine.model.bio.Location
1641821,1644292,1,2005963,2005964,2005087,org.intermine.model.bio.Location
1666861,1668422,1,2005965,1025533,2005087,org.intermine.model.bio.Location
1666861,1668422,1,2005967,2005968,2005087,org.intermine.model.bio.Location
1666861,1667578,1,2005969,2005970,2005087,org.intermine.model.bio.Location
1667766,1667811,1,2005971,2005972,2005087,org.intermine.model.bio.Location
1667998,1668079,1,2005973,2005974,2005087,org.intermine.model.bio.Location
1668180,1668237,1,2005975,2005976,2005087,org.intermine.model.bio.Location
1668385,1668422,1,2005977,2005978,2005087,org.intermine.model.bio.Location
1678778,1686994,-1,2005979,1010129,2005087,org.intermine.model.bio.Location
1678778,1686994,1,2005981,2005982,2005087,org.intermine.model.bio.Location
1678778,1686994,-1,2005983,2005984,2005087,org.intermine.model.bio.Location
1704976,1705589,-1,2005985,1023403,2005087,org.intermine.model.bio.Location
1704976,1705589,1,2005987,2005988,2005087,org.intermine.model.bio.Location
1704976,1705246,-1,2005989,2005990,2005087,org.intermine.model.bio.Location
1705438,1705589,-1,2005991,2005992,2005087,org.intermine.model.bio.Location
1734369,1736939,-1,2005993,1031562,2005087,org.intermine.model.bio.Location
1734369,1736939,1,2005995,2005996,2005087,org.intermine.model.bio.Location
1734369,1736939,-1,2005997,2005998,2005087,org.intermine.model.bio.Location
1745349,1748048,1,2005999,1030011,2005087,org.intermine.model.bio.Location
1745349,1748048,1,2006001,2006002,2005087,org.intermine.model.bio.Location
1745349,1748048,1,2006003,2006004,2005087,org.intermine.model.bio.Location
1765238,1766254,1,2006005,1005268,2005087,org.intermine.model.bio.Location
1765238,1766254,1,2006007,2006008,2005087,org.intermine.model.bio.Location
1765238,1766254,1,2006009,2006010,2005087,org.intermine.model.bio.Location
1770859,1773636,1,2006011,1025065,2005087,org.intermine.model.bio.Location
1770859,1773636,1,2006013,2006014,2005087,org.intermine.model.bio.Location
1770859,1770863,1,2006015,2006016,2005087,org.intermine.model.bio.Location
1771659,1773636,1,2006017,2006018,2005087,org.intermine.model.bio.Location
1797454,1800460,-1,2006019,1016120,2005087,org.intermine.model.bio.Location
1797454,1800460,1,2006021,2006022,2005087,org.intermine.model.bio.Location
1797454,1797480,-1,2006023,2006024,2005087,org.intermine.model.bio.Location
1797645,1797691,-1,2006025,2006026,2005087,org.intermine.model.bio.Location
1797839,1797975,-1,2006027,2006028,2005087,org.intermine.model.bio.Location
1798158,1800460,-1,2006029,2006030,2005087,org.intermine.model.bio.Location
1810329,1811483,1,2006031,1017178,2005087,org.intermine.model.bio.Location
1810329,1811483,1,2006033,2006034,2005087,org.intermine.model.bio.Location
1810329,1811483,1,2006035,2006036,2005087,org.intermine.model.bio.Location
1811867,1814614,-1,2006037,1021664,2005087,org.intermine.model.bio.Location
1811867,1814614,1,2006039,2006040,2005087,org.intermine.model.bio.Location
1811867,1814614,-1,2006041,2006042,2005087,org.intermine.model.bio.Location
1816654,1817653,1,2006043,1018089,2005087,org.intermine.model.bio.Location
1816654,1817653,1,2006045,2006046,2005087,org.intermine.model.bio.Location
1816654,1816778,1,2006047,2006048,2005087,org.intermine.model.bio.Location
1816909,1817000,1,2006049,2006050,2005087,org.intermine.model.bio.Location
1817118,1817146,1,2006051,2006052,2005087,org.intermine.model.bio.Location
1817299,1817321,1,2006053,2006054,2005087,org.intermine.model.bio.Location
1817569,1817653,1,2006055,2006056,2005087,org.intermine.model.bio.Location
1906120,1910409,-1,2006057,1020939,2005087,org.intermine.model.bio.Location
1906120,1910409,1,2006059,2006060,2005087,org.intermine.model.bio.Location
1906120,1910409,-1,2006061,2006062,2005087,org.intermine.model.bio.Location
1928744,1928911,1,2006063,2006064,2005087,org.intermine.model.bio.Location
1928744,1928911,1,2006066,2006067,2005087,org.intermine.model.bio.Location
1928744,1928911,1,2006068,2006069,2005087,org.intermine.model.bio.Location
2015624,2016877,-1,2006070,1027439,2005087,org.intermine.model.bio.Location
2015624,2016877,1,2006072,2006073,2005087,org.intermine.model.bio.Location
2015624,2016586,-1,2006074,2006075,2005087,org.intermine.model.bio.Location
2016824,2016877,-1,2006076,2006077,2005087,org.intermine.model.bio.Location
2022727,2032796,1,2006078,1015989,2005087,org.intermine.model.bio.Location
2022727,2032796,1,2006080,2006081,2005087,org.intermine.model.bio.Location
2022727,2030880,1,2006082,2006083,2005087,org.intermine.model.bio.Location
2031591,2032796,1,2006084,2006085,2005087,org.intermine.model.bio.Location
5848,6090,1,2006086,2006087,2005087,org.intermine.model.bio.Location
5848,6090,1,2006089,2006090,2005087,org.intermine.model.bio.Location
5848,6090,1,2006091,2006092,2005087,org.intermine.model.bio.Location
7760,8149,1,2006093,2006094,2005087,org.intermine.model.bio.Location
7760,8149,1,2006096,2006097,2005087,org.intermine.model.bio.Location
7760,8149,1,2006098,2006099,2005087,org.intermine.model.bio.Location
94335,97225,1,2006100,1012448,2005087,org.intermine.model.bio.Location
94335,97225,1,2006102,2006103,2005087,org.intermine.model.bio.Location
94335,95084,1,2006104,2006105,2005087,org.intermine.model.bio.Location
95129,97225,1,2006106,2006107,2005087,org.intermine.model.bio.Location
107644,108618,-1,2006108,1007952,2005087,org.intermine.model.bio.Location
107644,108618,1,2006110,2006111,2005087,org.intermine.model.bio.Location
107644,108618,-1,2006112,2006113,2005087,org.intermine.model.bio.Location
117029,119123,-1,2006114,1013164,2005087,org.intermine.model.bio.Location
117029,119123,1,2006116,2006117,2005087,org.intermine.model.bio.Location
117029,118741,-1,2006118,2006119,2005087,org.intermine.model.bio.Location
118962,119123,-1,2006120,2006121,2005087,org.intermine.model.bio.Location
157732,158469,1,2006122,1013758,2005087,org.intermine.model.bio.Location
157732,158469,1,2006124,2006125,2005087,org.intermine.model.bio.Location
157732,158469,1,2006126,2006127,2005087,org.intermine.model.bio.Location
161602,171717,1,2006128,1012342,2005087,org.intermine.model.bio.Location
161602,171717,1,2006130,2006131,2005087,org.intermine.model.bio.Location
161602,171717,1,2006132,2006133,2005087,org.intermine.model.bio.Location
194384,195972,1,2006134,1031156,2005087,org.intermine.model.bio.Location
194384,195972,1,2006136,2006137,2005087,org.intermine.model.bio.Location
194384,195372,1,2006138,2006139,2005087,org.intermine.model.bio.Location
195687,195972,1,2006140,2006141,2005087,org.intermine.model.bio.Location
407817,408335,-1,2006142,1009211,2005087,org.intermine.model.bio.Location
407817,408335,1,2006144,2006145,2005087,org.intermine.model.bio.Location
407817,408335,-1,2006146,2006147,2005087,org.intermine.model.bio.Location
219435,219746,-1,2006148,1001445,2005087,org.intermine.model.bio.Location
219435,219746,1,2006150,2006151,2005087,org.intermine.model.bio.Location
219435,219746,-1,2006152,2006153,2005087,org.intermine.model.bio.Location
223682,224035,1,2006154,1021573,2005087,org.intermine.model.bio.Location
223682,224035,1,2006156,2006157,2005087,org.intermine.model.bio.Location
223682,224035,1,2006158,2006159,2005087,org.intermine.model.bio.Location
237303,238229,1,2006160,1031536,2005087,org.intermine.model.bio.Location
237303,238229,1,2006162,2006163,2005087,org.intermine.model.bio.Location
237303,237771,1,2006164,2006165,2005087,org.intermine.model.bio.Location
238081,238229,1,2006166,2006167,2005087,org.intermine.model.bio.Location
425977,427517,1,2006168,1016247,2005087,org.intermine.model.bio.Location
425977,427517,1,2006170,2006171,2005087,org.intermine.model.bio.Location
425977,426013,1,2006172,2006173,2005087,org.intermine.model.bio.Location
426196,427130,1,2006174,2006175,2005087,org.intermine.model.bio.Location
427311,427517,1,2006176,2006177,2005087,org.intermine.model.bio.Location
429521,431260,-1,2006178,1026087,2005087,org.intermine.model.bio.Location
429521,431260,1,2006180,2006181,2005087,org.intermine.model.bio.Location
429521,431260,-1,2006182,2006183,2005087,org.intermine.model.bio.Location
434786,435835,-1,2006184,1011986,2005087,org.intermine.model.bio.Location
434786,435835,1,2006186,2006187,2005087,org.intermine.model.bio.Location
434786,435835,-1,2006188,2006189,2005087,org.intermine.model.bio.Location
442848,444174,-1,2006190,1019398,2005087,org.intermine.model.bio.Location
442848,444174,1,2006192,2006193,2005087,org.intermine.model.bio.Location
442848,443405,-1,2006194,2006195,2005087,org.intermine.model.bio.Location
443680,443879,-1,2006196,2006197,2005087,org.intermine.model.bio.Location
444030,444174,-1,2006198,2006199,2005087,org.intermine.model.bio.Location
450074,452476,-1,2006200,1007251,2005087,org.intermine.model.bio.Location
450074,452476,1,2006202,2006203,2005087,org.intermine.model.bio.Location
450074,452476,-1,2006204,2006205,2005087,org.intermine.model.bio.Location
589744,591198,-1,2006206,1010100,2005087,org.intermine.model.bio.Location
589744,591198,1,2006208,2006209,2005087,org.intermine.model.bio.Location
589744,591198,-1,2006210,2006211,2005087,org.intermine.model.bio.Location
287283,287902,1,2006212,1025240,2005087,org.intermine.model.bio.Location
287283,287902,1,2006214,2006215,2005087,org.intermine.model.bio.Location
287283,287591,1,2006216,2006217,2005087,org.intermine.model.bio.Location
