secondaryidentifier,symbol,primaryidentifier,length,id,name,scoretype,score,chromosomeid,geneid,chromosomelocationid,organismid,sequenceid,sequenceontologytermid,class
,,exon.52600,2667,2029081,,,,2028295,2029076,2029080,1000026,5001597,2000012,org.intermine.model.bio.Exon
,,exon.52885,5994,2029088,,,,2028295,2029083,2029087,1000026,5001599,2000012,org.intermine.model.bio.Exon
,,exon.51511,224,2029095,,,,2028295,2029090,2029094,1000026,5001601,2000012,org.intermine.model.bio.Exon
,,exon.51510,529,2029097,,,,2028295,2029090,2029096,1000026,5001602,2000012,org.intermine.model.bio.Exon
,,exon.50672,468,2029104,,,,2028295,2029099,2029103,1000026,5001604,2000012,org.intermine.model.bio.Exon
,,exon.50673,188,2029106,,,,2028295,2029099,2029105,1000026,5001605,2000012,org.intermine.model.bio.Exon
,,exon.50675,376,2029108,,,,2028295,2029099,2029107,1000026,5001606,2000012,org.intermine.model.bio.Exon
,,exon.50676,185,2029110,,,,2028295,2029099,2029109,1000026,5001607,2000012,org.intermine.model.bio.Exon
,,exon.50674,124,2029112,,,,2028295,2029099,2029111,1000026,5001608,2000012,org.intermine.model.bio.Exon
,,exon.51223,74,2029119,,,,2028295,2029114,2029118,1000026,5001610,2000012,org.intermine.model.bio.Exon
,,exon.51224,694,2029121,,,,2028295,2029114,2029120,1000026,5001611,2000012,org.intermine.model.bio.Exon
,,exon.51675,9,2029128,,,,2028295,2029123,2029127,1000026,5001613,2000012,org.intermine.model.bio.Exon
,,exon.51677,406,2029130,,,,2028295,2029123,2029129,1000026,5001614,2000012,org.intermine.model.bio.Exon
,,exon.51676,572,2029132,,,,2028295,2029123,2029131,1000026,5001615,2000012,org.intermine.model.bio.Exon
,,exon.51285,516,2029139,,,,2028295,2029134,2029138,1000026,5001617,2000012,org.intermine.model.bio.Exon
,,exon.51286,5760,2029141,,,,2028295,2029134,2029140,1000026,5001618,2000012,org.intermine.model.bio.Exon
,,exon.51284,6000,2029143,,,,2028295,2029134,2029142,1000026,5001619,2000012,org.intermine.model.bio.Exon
,,exon.54023,157,2029150,,,,2028295,2029145,2029149,1000026,5001621,2000012,org.intermine.model.bio.Exon
,,exon.54024,47,2029152,,,,2028295,2029145,2029151,1000026,5001622,2000012,org.intermine.model.bio.Exon
,,exon.55101,69,2029159,,,,2028295,2029154,2029158,1000026,5001624,2000012,org.intermine.model.bio.Exon
,,exon.55100,882,2029161,,,,2028295,2029154,2029160,1000026,5001625,2000012,org.intermine.model.bio.Exon
,,exon.55242,72,2029168,,,,2028295,2029163,2029167,1000026,5001627,2000012,org.intermine.model.bio.Exon
,,exon.55243,1224,2029170,,,,2028295,2029163,2029169,1000026,5001628,2000012,org.intermine.model.bio.Exon
,,exon.53146,36,2029177,,,,2028295,2029172,2029176,1000026,5001630,2000012,org.intermine.model.bio.Exon
,,exon.53148,40,2029179,,,,2028295,2029172,2029178,1000026,5001631,2000012,org.intermine.model.bio.Exon
,,exon.53149,122,2029181,,,,2028295,2029172,2029180,1000026,5001632,2000012,org.intermine.model.bio.Exon
,,exon.53151,60,2029183,,,,2028295,2029172,2029182,1000026,5001633,2000012,org.intermine.model.bio.Exon
,,exon.53145,195,2029185,,,,2028295,2029172,2029184,1000026,5001634,2000012,org.intermine.model.bio.Exon
,,exon.53147,720,2029187,,,,2028295,2029172,2029186,1000026,5001635,2000012,org.intermine.model.bio.Exon
,,exon.53150,2979,2029189,,,,2028295,2029172,2029188,1000026,5001636,2000012,org.intermine.model.bio.Exon
,,exon.54304,306,2029196,,,,2028295,2029191,2029195,1000026,5001638,2000012,org.intermine.model.bio.Exon
,,exon.54305,2799,2029198,,,,2028295,2029191,2029197,1000026,5001639,2000012,org.intermine.model.bio.Exon
,,exon.54346,474,2029205,,,,2028295,2029200,2029204,1000026,5001641,2000012,org.intermine.model.bio.Exon
,,exon.54347,69,2029207,,,,2028295,2029200,2029206,1000026,5001642,2000012,org.intermine.model.bio.Exon
,,exon.48917,234,2029214,,,,2028295,2029209,2029213,1000026,5001644,2000012,org.intermine.model.bio.Exon
,,exon.48918,138,2029216,,,,2028295,2029209,2029215,1000026,5001645,2000012,org.intermine.model.bio.Exon
,,exon.49068,1698,2029223,,,,2028295,2029218,2029222,1000026,5001647,2000012,org.intermine.model.bio.Exon
,,exon.49472,2045,2029230,,,,2028295,2029225,2029229,1000026,5001649,2000012,org.intermine.model.bio.Exon
,,exon.49469,135,2029232,,,,2028295,2029225,2029231,1000026,5001650,2000012,org.intermine.model.bio.Exon
,,exon.49470,627,2029234,,,,2028295,2029225,2029233,1000026,5001651,2000012,org.intermine.model.bio.Exon
,,exon.49471,34,2029236,,,,2028295,2029225,2029235,1000026,5001652,2000012,org.intermine.model.bio.Exon
,,exon.49804,903,2029243,,,,2028295,2029238,2029242,1000026,5001654,2000012,org.intermine.model.bio.Exon
,,exon.49309,305,2029250,,,,2028295,2029245,2029249,1000026,5001656,2000012,org.intermine.model.bio.Exon
,,exon.49310,514,2029252,,,,2028295,2029245,2029251,1000026,5001657,2000012,org.intermine.model.bio.Exon
,,exon.49676,2141,2029259,,,,2028295,2029254,2029258,1000026,5001659,2000012,org.intermine.model.bio.Exon
,,exon.49674,141,2029261,,,,2028295,2029254,2029260,1000026,5001660,2000012,org.intermine.model.bio.Exon
,,exon.49675,669,2029263,,,,2028295,2029254,2029262,1000026,5001661,2000012,org.intermine.model.bio.Exon
,,exon.49677,34,2029265,,,,2028295,2029254,2029264,1000026,5001662,2000012,org.intermine.model.bio.Exon
,,exon.48363,1970,2029272,,,,2028295,2029267,2029271,1000026,5001664,2000012,org.intermine.model.bio.Exon
,,exon.48364,424,2029274,,,,2028295,2029267,2029273,1000026,5001665,2000012,org.intermine.model.bio.Exon
,,exon.48386,6888,2029281,,,,2028295,2029276,2029280,1000026,5001667,2000012,org.intermine.model.bio.Exon
,,exon.47104,1059,2029288,,,,2028295,2029283,2029287,1000026,5001669,2000012,org.intermine.model.bio.Exon
,,exon.47103,54,2029290,,,,2028295,2029283,2029289,1000026,5001670,2000012,org.intermine.model.bio.Exon
,,exon.47173,302,2029297,,,,2028295,2029292,2029296,1000026,5001672,2000012,org.intermine.model.bio.Exon
,,exon.47175,131,2029299,,,,2028295,2029292,2029298,1000026,5001673,2000012,org.intermine.model.bio.Exon
,,exon.47174,635,2029301,,,,2028295,2029292,2029300,1000026,5001674,2000012,org.intermine.model.bio.Exon
,,exon.47598,1854,2029308,,,,2028295,2029303,2029307,1000026,5001676,2000012,org.intermine.model.bio.Exon
,,exon.47597,111,2029310,,,,2028295,2029303,2029309,1000026,5001677,2000012,org.intermine.model.bio.Exon
,,exon.48476,383,2029317,,,,2028295,2029312,2029316,1000026,5001679,2000012,org.intermine.model.bio.Exon
,,exon.48477,163,2029319,,,,2028295,2029312,2029318,1000026,5001680,2000012,org.intermine.model.bio.Exon
,,exon.48475,70,2029321,,,,2028295,2029312,2029320,1000026,5001681,2000012,org.intermine.model.bio.Exon
,,exon.48474,176,2029323,,,,2028295,2029312,2029322,1000026,5001682,2000012,org.intermine.model.bio.Exon
,,exon.48478,39,2029325,,,,2028295,2029312,2029324,1000026,5001683,2000012,org.intermine.model.bio.Exon
,,exon.47252,69,2029332,,,,2028295,2029327,2029331,1000026,5001685,2000012,org.intermine.model.bio.Exon
,,exon.47251,1017,2029334,,,,2028295,2029327,2029333,1000026,5001686,2000012,org.intermine.model.bio.Exon
,,exon.48181,72,2029341,,,,2028295,2029336,2029340,1000026,5001688,2000012,org.intermine.model.bio.Exon
,,exon.47334,654,2029348,,,,2028295,2029343,2029347,1000026,5001690,2000012,org.intermine.model.bio.Exon
,,exon.47333,111,2029350,,,,2028295,2029343,2029349,1000026,5001691,2000012,org.intermine.model.bio.Exon
,,exon.48236,38,2029357,,,,2028295,2029352,2029356,1000026,5001693,2000012,org.intermine.model.bio.Exon
,,exon.48235,1291,2029359,,,,2028295,2029352,2029358,1000026,5001694,2000012,org.intermine.model.bio.Exon
,,exon.48679,118,2029366,,,,2028295,2029361,2029365,1000026,5001696,2000012,org.intermine.model.bio.Exon
,,exon.48678,947,2029368,,,,2028295,2029361,2029367,1000026,5001697,2000012,org.intermine.model.bio.Exon
,,exon.50495,21,2029374,,,,2028295,1000536,2029373,1000026,5001698,2000012,org.intermine.model.bio.Exon
,,exon.50493,111,2029376,,,,2028295,1000536,2029375,1000026,5001699,2000012,org.intermine.model.bio.Exon
,,exon.50494,159,2029378,,,,2028295,1000536,2029377,1000026,5001700,2000012,org.intermine.model.bio.Exon
,,exon.52221,5145,2029385,,,,2028295,2029380,2029384,1000026,5001702,2000012,org.intermine.model.bio.Exon
,,exon.52325,193,2029392,,,,2028295,2029387,2029391,1000026,5001704,2000012,org.intermine.model.bio.Exon
,,exon.52324,3923,2029394,,,,2028295,2029387,2029393,1000026,5001705,2000012,org.intermine.model.bio.Exon
,,exon.52367,64,2029401,,,,2028295,2029396,2029400,1000026,5001707,2000012,org.intermine.model.bio.Exon
,,exon.52368,1775,2029403,,,,2028295,2029396,2029402,1000026,5001708,2000012,org.intermine.model.bio.Exon
,,exon.52369,126,2029405,,,,2028295,2029396,2029404,1000026,5001709,2000012,org.intermine.model.bio.Exon
,,exon.52359,108,2029407,,,,2028295,2029396,2029406,1000026,5001710,2000012,org.intermine.model.bio.Exon
,,exon.52373,70,2029409,,,,2028295,2029396,2029408,1000026,5001711,2000012,org.intermine.model.bio.Exon
,,exon.52364,41,2029411,,,,2028295,2029396,2029410,1000026,5001712,2000012,org.intermine.model.bio.Exon
,,exon.52362,40,2029413,,,,2028295,2029396,2029412,1000026,5001713,2000012,org.intermine.model.bio.Exon
,,exon.52365,42,2029415,,,,2028295,2029396,2029414,1000026,5001714,2000012,org.intermine.model.bio.Exon
,,exon.52360,53,2029417,,,,2028295,2029396,2029416,1000026,5001715,2000012,org.intermine.model.bio.Exon
,,exon.52363,78,2029419,,,,2028295,2029396,2029418,1000026,5001716,2000012,org.intermine.model.bio.Exon
,,exon.52366,63,2029421,,,,2028295,2029396,2029420,1000026,5001717,2000012,org.intermine.model.bio.Exon
,,exon.52372,42,2029423,,,,2028295,2029396,2029422,1000026,5001718,2000012,org.intermine.model.bio.Exon
,,exon.52361,59,2029425,,,,2028295,2029396,2029424,1000026,5001719,2000012,org.intermine.model.bio.Exon
,,exon.52371,103,2029427,,,,2028295,2029396,2029426,1000026,5001720,2000012,org.intermine.model.bio.Exon
,,exon.52370,192,2029429,,,,2028295,2029396,2029428,1000026,5001721,2000012,org.intermine.model.bio.Exon
,,exon.52658,2919,2029436,,,,2028295,2029431,2029435,1000026,5001723,2000012,org.intermine.model.bio.Exon
,,exon.51399,6553,2029443,,,,2028295,2029438,2029442,1000026,5001725,2000012,org.intermine.model.bio.Exon
,,exon.51398,5420,2029445,,,,2028295,2029438,2029444,1000026,5001726,2000012,org.intermine.model.bio.Exon
,,exon.50210,634,2029451,,,,2028295,1000617,2029450,1000026,5001727,2000012,org.intermine.model.bio.Exon
,,exon.50211,89,2029453,,,,2028295,1000617,2029452,1000026,5001728,2000012,org.intermine.model.bio.Exon
,,exon.51707,288,2029460,,,,2028295,2029455,2029459,1000026,5001730,2000012,org.intermine.model.bio.Exon
,,exon.51706,93,2029462,,,,2028295,2029455,2029461,1000026,5001731,2000012,org.intermine.model.bio.Exon
,,exon.54956,195,2029469,,,,2028295,2029464,2029468,1000026,5001733,2000012,org.intermine.model.bio.Exon
,,exon.54962,267,2029476,,,,2028295,2029471,2029475,1000026,5001735,2000012,org.intermine.model.bio.Exon
,,exon.55177,48,2029483,,,,2028295,2029478,2029482,1000026,5001737,2000012,org.intermine.model.bio.Exon
,,exon.55178,846,2029485,,,,2028295,2029478,2029484,1000026,5001738,2000012,org.intermine.model.bio.Exon
,,exon.55273,54,2029492,,,,2028295,2029487,2029491,1000026,5001740,2000012,org.intermine.model.bio.Exon
,,exon.55274,930,2029494,,,,2028295,2029487,2029493,1000026,5001741,2000012,org.intermine.model.bio.Exon
,,exon.53194,3123,2029501,,,,2028295,2029496,2029500,1000026,5001743,2000012,org.intermine.model.bio.Exon
,,exon.54249,198,2029508,,,,2028295,2029503,2029507,1000026,5001745,2000012,org.intermine.model.bio.Exon
,,exon.54248,4479,2029510,,,,2028295,2029503,2029509,1000026,5001746,2000012,org.intermine.model.bio.Exon
,,exon.54782,154,2029517,,,,2028295,2029512,2029516,1000026,5001748,2000012,org.intermine.model.bio.Exon
,,exon.54781,305,2029519,,,,2028295,2029512,2029518,1000026,5001749,2000012,org.intermine.model.bio.Exon
,,exon.54871,243,2029526,,,,2028295,2029521,2029525,1000026,5001751,2000012,org.intermine.model.bio.Exon
,,exon.53530,268,2029533,,,,2028295,2029528,2029532,1000026,5001753,2000012,org.intermine.model.bio.Exon
,,exon.53531,76,2029535,,,,2028295,2029528,2029534,1000026,5001754,2000012,org.intermine.model.bio.Exon
,,exon.53533,219,2029537,,,,2028295,2029528,2029536,1000026,5001755,2000012,org.intermine.model.bio.Exon
,,exon.53532,142,2029539,,,,2028295,2029528,2029538,1000026,5001756,2000012,org.intermine.model.bio.Exon
,,exon.47463,569,2029546,,,,2028295,2029541,2029545,1000026,5001758,2000012,org.intermine.model.bio.Exon
,,exon.47466,436,2029548,,,,2028295,2029541,2029547,1000026,5001759,2000012,org.intermine.model.bio.Exon
,,exon.47464,150,2029550,,,,2028295,2029541,2029549,1000026,5001760,2000012,org.intermine.model.bio.Exon
,,exon.47465,51,2029552,,,,2028295,2029541,2029551,1000026,5001761,2000012,org.intermine.model.bio.Exon
,,exon.48718,1217,2029559,,,,2028295,2029554,2029558,1000026,5001763,2000012,org.intermine.model.bio.Exon
,,exon.48716,612,2029561,,,,2028295,2029554,2029560,1000026,5001764,2000012,org.intermine.model.bio.Exon
,,exon.48719,72,2029563,,,,2028295,2029554,2029562,1000026,5001765,2000012,org.intermine.model.bio.Exon
,,exon.48720,184,2029565,,,,2028295,2029554,2029564,1000026,5001766,2000012,org.intermine.model.bio.Exon
,,exon.48717,210,2029567,,,,2028295,2029554,2029566,1000026,5001767,2000012,org.intermine.model.bio.Exon
,,exon.48721,183,2029569,,,,2028295,2029554,2029568,1000026,5001768,2000012,org.intermine.model.bio.Exon
,,exon.48858,1908,2029576,,,,2028295,2029571,2029575,1000026,5001770,2000012,org.intermine.model.bio.Exon
,,exon.48891,94,2029583,,,,2028295,2029578,2029582,1000026,5001772,2000012,org.intermine.model.bio.Exon
,,exon.48890,101,2029585,,,,2028295,2029578,2029584,1000026,5001773,2000012,org.intermine.model.bio.Exon
,,exon.48889,85,2029587,,,,2028295,2029578,2029586,1000026,5001774,2000012,org.intermine.model.bio.Exon
,,exon.48892,35,2029589,,,,2028295,2029578,2029588,1000026,5001775,2000012,org.intermine.model.bio.Exon
,,exon.48888,67,2029591,,,,2028295,2029578,2029590,1000026,5001776,2000012,org.intermine.model.bio.Exon
,,exon.48887,85,2029593,,,,2028295,2029578,2029592,1000026,5001777,2000012,org.intermine.model.bio.Exon
,,exon.48886,109,2029595,,,,2028295,2029578,2029594,1000026,5001778,2000012,org.intermine.model.bio.Exon
,,exon.49102,114,2029602,,,,2028295,2029597,2029601,1000026,5001780,2000012,org.intermine.model.bio.Exon
,,exon.49103,550,2029604,,,,2028295,2029597,2029603,1000026,5001781,2000012,org.intermine.model.bio.Exon
,,exon.49100,84,2029606,,,,2028295,2029597,2029605,1000026,5001782,2000012,org.intermine.model.bio.Exon
,,exon.49101,830,2029608,,,,2028295,2029597,2029607,1000026,5001783,2000012,org.intermine.model.bio.Exon
,,exon.49277,1416,2029615,,,,2028295,2029610,2029614,1000026,5001785,2000012,org.intermine.model.bio.Exon
,,exon.49587,2129,2029622,,,,2028295,2029617,2029621,1000026,5001787,2000012,org.intermine.model.bio.Exon
,,exon.49586,135,2029624,,,,2028295,2029617,2029623,1000026,5001788,2000012,org.intermine.model.bio.Exon
,,exon.49585,591,2029626,,,,2028295,2029617,2029625,1000026,5001789,2000012,org.intermine.model.bio.Exon
,,exon.49588,34,2029628,,,,2028295,2029617,2029627,1000026,5001790,2000012,org.intermine.model.bio.Exon
,,exon.49956,46,2029635,,,,2028295,2029630,2029634,1000026,5001792,2000012,org.intermine.model.bio.Exon
,,exon.49955,221,2029637,,,,2028295,2029630,2029636,1000026,5001793,2000012,org.intermine.model.bio.Exon
,,exon.49954,147,2029639,,,,2028295,2029630,2029638,1000026,5001794,2000012,org.intermine.model.bio.Exon
,,exon.49732,90,2029646,,,,2028295,2029641,2029645,1000026,5001796,2000012,org.intermine.model.bio.Exon
,,exon.49729,37,2029648,,,,2028295,2029641,2029647,1000026,5001797,2000012,org.intermine.model.bio.Exon
,,exon.49735,92,2029650,,,,2028295,2029641,2029649,1000026,5001798,2000012,org.intermine.model.bio.Exon
,,exon.49728,124,2029652,,,,2028295,2029641,2029651,1000026,5001799,2000012,org.intermine.model.bio.Exon
,,exon.49726,69,2029654,,,,2028295,2029641,2029653,1000026,5001800,2000012,org.intermine.model.bio.Exon
,,exon.49738,74,2029656,,,,2028295,2029641,2029655,1000026,5001801,2000012,org.intermine.model.bio.Exon
,,exon.49725,62,2029658,,,,2028295,2029641,2029657,1000026,5001802,2000012,org.intermine.model.bio.Exon
,,exon.49736,73,2029660,,,,2028295,2029641,2029659,1000026,5001803,2000012,org.intermine.model.bio.Exon
,,exon.49731,110,2029662,,,,2028295,2029641,2029661,1000026,5001804,2000012,org.intermine.model.bio.Exon
,,exon.49733,263,2029664,,,,2028295,2029641,2029663,1000026,5001805,2000012,org.intermine.model.bio.Exon
,,exon.49739,92,2029666,,,,2028295,2029641,2029665,1000026,5001806,2000012,org.intermine.model.bio.Exon
,,exon.49730,43,2029668,,,,2028295,2029641,2029667,1000026,5001807,2000012,org.intermine.model.bio.Exon
,,exon.49737,235,2029670,,,,2028295,2029641,2029669,1000026,5001808,2000012,org.intermine.model.bio.Exon
,,exon.49727,78,2029672,,,,2028295,2029641,2029671,1000026,5001809,2000012,org.intermine.model.bio.Exon
,,exon.49734,70,2029674,,,,2028295,2029641,2029673,1000026,5001810,2000012,org.intermine.model.bio.Exon
,,exon.49724,3894,2029676,,,,2028295,2029641,2029675,1000026,5001811,2000012,org.intermine.model.bio.Exon
,,exon.49998,52,2029683,,,,2028295,2029678,2029682,1000026,5001813,2000012,org.intermine.model.bio.Exon
,,exon.50001,65,2029685,,,,2028295,2029678,2029684,1000026,5001814,2000012,org.intermine.model.bio.Exon
,,exon.49999,113,2029687,,,,2028295,2029678,2029686,1000026,5001815,2000012,org.intermine.model.bio.Exon
,,exon.50003,155,2029689,,,,2028295,2029678,2029688,1000026,5001816,2000012,org.intermine.model.bio.Exon
,,exon.50002,81,2029691,,,,2028295,2029678,2029690,1000026,5001817,2000012,org.intermine.model.bio.Exon
,,exon.50004,118,2029693,,,,2028295,2029678,2029692,1000026,5001818,2000012,org.intermine.model.bio.Exon
,,exon.50000,85,2029695,,,,2028295,2029678,2029694,1000026,5001819,2000012,org.intermine.model.bio.Exon
,,exon.47754,221,2029702,,,,2028295,2029697,2029701,1000026,5001821,2000012,org.intermine.model.bio.Exon
,,exon.47753,583,2029704,,,,2028295,2029697,2029703,1000026,5001822,2000012,org.intermine.model.bio.Exon
,,exon.47793,3579,2029711,,,,2028295,2029706,2029710,1000026,5001824,2000012,org.intermine.model.bio.Exon
,,exon.47382,1254,2029718,,,,2028295,2029713,2029717,1000026,5001826,2000012,org.intermine.model.bio.Exon
,,exon.47383,204,2029720,,,,2028295,2029713,2029719,1000026,5001827,2000012,org.intermine.model.bio.Exon
,,exon.47001,3804,2029727,,,,2028295,2029722,2029726,1000026,5001829,2000012,org.intermine.model.bio.Exon
,,exon.47002,1332,2029729,,,,2028295,2029722,2029728,1000026,5001830,2000012,org.intermine.model.bio.Exon
,,exon.52772,52,2029736,,,,2028295,2029731,2029735,1000026,5001832,2000012,org.intermine.model.bio.Exon
,,exon.52771,3965,2029738,,,,2028295,2029731,2029737,1000026,5001833,2000012,org.intermine.model.bio.Exon
,,exon.52773,78,2029740,,,,2028295,2029731,2029739,1000026,5001834,2000012,org.intermine.model.bio.Exon
,,exon.52794,2700,2029747,,,,2028295,2029742,2029746,1000026,5001836,2000012,org.intermine.model.bio.Exon
,,exon.50184,120,2029754,,,,2028295,2029749,2029753,1000026,5001838,2000012,org.intermine.model.bio.Exon
,,exon.50181,126,2029756,,,,2028295,2029749,2029755,1000026,5001839,2000012,org.intermine.model.bio.Exon
