secondaryidentifier,uniprotaccession,uniprotname,length,ecnumber,primaryaccession,molecularweight,md5checksum,symbol,primaryidentifier,id,name,isfragment,isuniprotcanonical,organismid,canonicalproteinid,sequenceid,class
Q8II54,Q8II54,Q8II54_PLAF7,170,,Q8II54,19992,9263346af79508462350fdb40d9c42af,,Q8II54_PLAF7,1003691,Putative uncharacterized protein,f,t,1000026,,1003686,org.intermine.model.bio.Protein
Q8IIX6,Q8IIX6,Q8IIX6_PLAF7,660,,Q8IIX6,78535,96dfe9aaa9f053a391af3f8d2163278f,,Q8IIX6_PLAF7,1003696,Putative uncharacterized protein,f,t,1000026,,1003693,org.intermine.model.bio.Protein
Q8IJG7,Q8IJG7,Q8IJG7_PLAF7,757,,Q8IJG7,90933,c8b602ccd1856d0371e139b345bb50b0,,Q8IJG7_PLAF7,1003701,Putative uncharacterized protein,f,t,1000026,,1003698,org.intermine.model.bio.Protein
Q8IKA8,Q8IKA8,Q8IKA8_PLAF7,125,,Q8IKA8,14706,ffc9984cb8cd90a2aee6342b9d251684,,Q8IKA8_PLAF7,1003706,Putative uncharacterized protein,f,t,1000026,,1003703,org.intermine.model.bio.Protein
Q8IKU7,Q8IKU7,Q8IKU7_PLAF7,1204,,Q8IKU7,144250,1aeeea605233e9cd08e4bc1d5f3f4d1b,,Q8IKU7_PLAF7,1003711,Putative uncharacterized protein,f,t,1000026,,1003708,org.intermine.model.bio.Protein
Q8ILJ6,Q8ILJ6,Q8ILJ6_PLAF7,2084,,Q8ILJ6,248762,8f09ec6be72fae288a7eb6460e737ef5,,Q8ILJ6_PLAF7,1003716,Putative uncharacterized protein,f,t,1000026,,1003713,org.intermine.model.bio.Protein
Q8IM45,Q8IM45,Q8IM45_PLAF7,297,,Q8IM45,34725,3d5072e0e9a5f840d03264f7a78549bf,,Q8IM45_PLAF7,1003721,Putative uncharacterized protein,f,t,1000026,,1003718,org.intermine.model.bio.Protein
Q9U0J1,Q9U0J1,Q9U0J1_PLAF7,337,,Q9U0J1,39709,9ac2db9a0eb74e486ef2b7ed97421b31,,Q9U0J1_PLAF7,1003725,Putative uncharacterized protein PFD0465c,f,t,1000026,,1003723,org.intermine.model.bio.Protein
Q9U5M0,Q9U5M0,Q9U5M0_PLAF7,301,,Q9U5M0,33758,23fba498d7a7a23a94a6fd163e9117e5,,Q9U5M0_PLAF7,1003729,STEVOR (3D7-stevorT3-2),f,t,1000026,,1003727,org.intermine.model.bio.Protein
Q6LF11,Q6LF11,Q6LF11_PLAF7,474,,Q6LF11,52632,b45967bd8c0e8910e3c9131c9b7d68f4,,Q6LF11_PLAF7,1003743,3-oxoacyl-[acyl-carrier-protein]synthase i/ii (3-oxoacyl-(Acyl-carrier-protein) synthase i/ii),f,t,1000026,,1003734,org.intermine.model.bio.Protein
Q6LFM6,Q6LFM6,Q6LFM6_PLAF7,2010,,Q6LFM6,239913,414829ecfcadead779832a985c0ec822,,Q6LFM6_PLAF7,1003748,Putative uncharacterized protein,f,t,1000026,,1003745,org.intermine.model.bio.Protein
Q8I238,Q8I238,Q8I238_PLAF7,446,,Q8I238,50733,aae2f09a1a2a9a96138f6df1fa32b8a7,,Q8I238_PLAF7,1003752,"Chromatin assembly factor 1 protein WD40 domain, putative",f,t,1000026,,1003750,org.intermine.model.bio.Protein
Q8I2U7,Q8I2U7,Q8I2U7_PLAF7,1354,,Q8I2U7,165765,525a0fe7d86d05960731d7fc3e049a1a,,Q8I2U7_PLAF7,1003757,Putative uncharacterized protein PFI1010w,f,t,1000026,,1003755,org.intermine.model.bio.Protein
Q8I3B4,Q8I3B4,Q8I3B4_PLAF7,2536,,Q8I3B4,300925,c2d80f65ff8ab0503fdc01e906b4f98f,,Q8I3B4_PLAF7,1003761,"DEAD/DEAH box helicase, putative",f,t,1000026,,1003759,org.intermine.model.bio.Protein
Q8I3W6,Q8I3W6,Q8I3W6_PLAF7,1441,,Q8I3W6,170292,fde2b2d349f475d58a631d43bd6d3013,,Q8I3W6_PLAF7,1003765,"Helicase, belonging to UvrD family, putative",f,t,1000026,,1003763,org.intermine.model.bio.Protein
Q8I5E3,Q8I5E3,Q8I5E3_PLAF7,2281,,Q8I5E3,273648,00228f5a907eb9a09f827c4da9f04d9b,,Q8I5E3_PLAF7,1003770,Putative uncharacterized protein,f,t,1000026,,1003767,org.intermine.model.bio.Protein
Q8I602,Q8I602,Q8I602_PLAF7,79,,Q8I602,8888,00498d471f37e3faa65502830fc128b5,,Q8I602_PLAF7,1003775,Putative uncharacterized protein,f,t,1000026,,1003772,org.intermine.model.bio.Protein
Q8I6U9,Q8I6U9,Q8I6U9_PLAF7,394,,Q8I6U9,46187,2e3012f87986b4b7a669cecdcaeccaf3,,Q8I6U9_PLAF7,1003787,"Cytochrome c1, putative",f,t,1000026,,1003777,org.intermine.model.bio.Protein
Q8IB24,Q8IB24,Q8IB24_PLAF7,677,,Q8IB24,73915,fd90ba7f9ba2078b89688d49e630d7fa,,Q8IB24_PLAF7,1003793,Heat shock 70 kDa protein,f,t,1000026,,1003791,org.intermine.model.bio.Protein
Q8IBS4,Q8IBS4,Q8IBS4_PLAF7,1036,,Q8IBS4,123336,3ec3d95631ba5728868441fc307303e8,,Q8IBS4_PLAF7,1003797,Putative uncharacterized protein MAL7P1.87,f,t,1000026,,1003795,org.intermine.model.bio.Protein
Q8IDB3,Q8IDB3,Q8IDB3_PLAF7,707,,Q8IDB3,83784,406a545bbfcf2b1a1d9467bb68017687,,Q8IDB3_PLAF7,1003801,"Riboflavin kinase / FAD synthase family protein, putative",f,t,1000026,,1003799,org.intermine.model.bio.Protein
Q8IDU6,Q8IDU6,Q8IDU6_PLAF7,622,,Q8IDU6,73207,e59f5f3d07b6da8b5df9c7bb1baa7af2,,Q8IDU6_PLAF7,1003805,Putative uncharacterized protein MAL13P1.194,f,t,1000026,,1003803,org.intermine.model.bio.Protein
Q8IEG0,Q8IEG0,Q8IEG0_PLAF7,57,,Q8IEG0,6683,2149f4b3e160603d2942137b969874aa,,Q8IEG0_PLAF7,1003809,Putative uncharacterized protein MAL13P1.80,f,t,1000026,,1003807,org.intermine.model.bio.Protein
Q8IHQ7,Q8IHQ7,Q8IHQ7_PLAF7,70,,Q8IHQ7,8833,103e032d0ead9d488023abcdaedcc5f5,,Q8IHQ7_PLAF7,1003814,Putative uncharacterized protein,f,t,1000026,,1003811,org.intermine.model.bio.Protein
Q8II91,Q8II91,Q8II91_PLAF7,83,,Q8II91,10004,6c18ce54c62b668e18b55ceb5986844a,,Q8II91_PLAF7,1003819,Putative uncharacterized protein,f,t,1000026,,1003816,org.intermine.model.bio.Protein
Q8IIY1,Q8IIY1,Q8IIY1_PLAF7,231,,Q8IIY1,27194,50965331788f47b86928de1eec549ae6,,Q8IIY1_PLAF7,1003824,Putative uncharacterized protein,f,t,1000026,,1003821,org.intermine.model.bio.Protein
Q8IJJ0,Q8IJJ0,Q8IJJ0_PLAF7,328,,Q8IJJ0,40006,ac07102107b4339d6fef4ab6e45d0766,,Q8IJJ0_PLAF7,1003829,Putative uncharacterized protein,f,t,1000026,,1003826,org.intermine.model.bio.Protein
Q8IK73,Q8IK73,Q8IK73_PLAF7,347,,Q8IK73,40382,dc8c280c973597e5fd97bb3b3dc56106,,Q8IK73_PLAF7,1003834,Putative uncharacterized protein,f,t,1000026,,1003831,org.intermine.model.bio.Protein
Q8IL84,Q8IL84,Q8IL84_PLAF7,1922,,Q8IL84,226573,cfb898e1d4d760113d4bece49a7ab0ad,,Q8IL84_PLAF7,1003844,Metacaspase-like protein,f,t,1000026,,1003836,org.intermine.model.bio.Protein
Q8ILR0,Q8ILR0,Q8ILR0_PLAF7,1166,,Q8ILR0,136940,27c7c5a8f7b1219db6c61d7a5910b2cc,,Q8ILR0_PLAF7,1003849,Putative uncharacterized protein,f,t,1000026,,1003846,org.intermine.model.bio.Protein
Q9U0J3,Q9U0J3,Q9U0J3_PLAF7,1010,,Q9U0J3,120659,d4820bcd7e913d85fe4d1d7efd2066a8,,Q9U0J3_PLAF7,1003853,Putative uncharacterized protein PFD0460c,f,t,1000026,,1003851,org.intermine.model.bio.Protein
O77342,O77342,O77342_PLAF7,273,,O77342,32602,d0264a2fc88cac7de36e4e5ec9690798,,O77342_PLAF7,1003857,"Putative uncharacterized protein MAL3P4.6 (Putative uncharacterized protein, pfc0540w)",f,t,1000026,,1003855,org.intermine.model.bio.Protein
O96114,O96114,O96114_PLAF7,330,,O96114,37139,119b8d75bad2d2b2b11c2541a2995b47,,O96114_PLAF7,1003862,Rifin,f,t,1000026,,1003860,org.intermine.model.bio.Protein
Q6LFE9,Q6LFE9,Q6LFE9_PLAF7,176,,Q6LFE9,20265,69c5211e9e0ca8cb8ed4a4d2e3b0aedf,,Q6LFE9_PLAF7,1003867,Putative uncharacterized protein,f,t,1000026,,1003864,org.intermine.model.bio.Protein
Q8I1Q0,Q8I1Q0,Q8I1Q0_PLAF7,569,,Q8I1Q0,66544,5a468820ea700d1657974fc808d1ec71,,Q8I1Q0_PLAF7,1003871,Putative uncharacterized protein PFD0905w,f,t,1000026,,1003869,org.intermine.model.bio.Protein
Q8I2N0,Q8I2N0,Q8I2N0_PLAF7,353,,Q8I2N0,41548,889360cf6d9e9bf56acc6c1557df8db5,,Q8I2N0_PLAF7,1003875,Phosphatidylserine decarboxylase,f,t,1000026,,1003873,org.intermine.model.bio.Protein
Q8I3C8,Q8I3C8,Q8I3C8_PLAF7,569,,Q8I3C8,67334,cf24e781ba00b6ca1dd8ec49dae3dd30,,Q8I3C8_PLAF7,1003879,Putative uncharacterized protein PFI0095c,f,t,1000026,,1003877,org.intermine.model.bio.Protein
Q8I464,Q8I464,Q8I464_PLAF7,82,,Q8I464,10085,54a741226836199ef8f39245d508dded,,Q8I464_PLAF7,1003883,Putative uncharacterized protein PFE0180w,f,t,1000026,,1003881,org.intermine.model.bio.Protein
Q8I521,Q8I521,Q8I521_PLAF7,2646,,Q8I521,300287,3dc2ef6e969fd31efeed4b75ec8b1c13,,Q8I521_PLAF7,1003896,Erythrocyte membrane protein 1 (PfEMP1),f,t,1000026,,1003885,org.intermine.model.bio.Protein
Q8I612,Q8I612,Q8I612_PLAF7,992,,Q8I612,117534,35451f500b4708fec5b2bd9646770c34,,Q8I612_PLAF7,1003901,Putative uncharacterized protein,f,t,1000026,,1003898,org.intermine.model.bio.Protein
Q8IAV7,Q8IAV7,Q8IAV7_PLAF7,289,,Q8IAV7,34327,ee574513452618d26f201a9ed96aee4b,,Q8IAV7_PLAF7,1003905,Putative uncharacterized protein MAL8P1.99,f,t,1000026,,1003903,org.intermine.model.bio.Protein
Q8IBG9,Q8IBG9,Q8IBG9_PLAF7,109,,Q8IBG9,12817,838e6971659a367accfaaa7c3339ea63,,Q8IBG9_PLAF7,1003909,"Signal recognition particle, putative",f,t,1000026,,1003907,org.intermine.model.bio.Protein
Q8IBX8,Q8IBX8,Q8IBX8_PLAF7,1000,,Q8IBX8,118703,f8bd7de0c54e5d2d34cac586da4e33fe,,Q8IBX8_PLAF7,1003913,Putative uncharacterized protein MAL7P1.35,f,t,1000026,,1003911,org.intermine.model.bio.Protein
Q8IDH7,Q8IDH7,Q8IDH7_PLAF7,613,,Q8IDH7,75071,baf2fa58b2af219d7f0473011458e523,,Q8IDH7_PLAF7,1003917,Putative uncharacterized protein MAL13P1.265,f,t,1000026,,1003915,org.intermine.model.bio.Protein
Q8IE97,Q8IE97,Q8IE97_PLAF7,292,,Q8IE97,32743,fa3d3c3443e24a054be681a4574127ff,,Q8IE97_PLAF7,1003921,Putative uncharacterized protein PF13_0125,f,t,1000026,,1003919,org.intermine.model.bio.Protein
Q8IFP6,Q8IFP6,Q8IFP6_PLAF7,328,,Q8IFP6,38093,faa9981ecacdb1faff1c15fa7e9cdea2,,Q8IFP6_PLAF7,1003925,"Steroid dehydrogenase kik-i, putative",f,t,1000026,,1003923,org.intermine.model.bio.Protein
Q8IHW2,Q8IHW2,Q8IHW2_PLAF7,361,,Q8IHW2,42756,201398e997a433916d9482d1e9c9f45b,,Q8IHW2_PLAF7,1003930,Putative uncharacterized protein,f,t,1000026,,1003927,org.intermine.model.bio.Protein
Q8IIN5,Q8IIN5,Q8IIN5_PLAF7,445,,Q8IIN5,52800,95dd8c1c30987ebf6fec981074a5a01c,,Q8IIN5_PLAF7,1003935,Putative uncharacterized protein,f,t,1000026,,1003932,org.intermine.model.bio.Protein
Q8IJG8,Q8IJG8,Q8IJG8_PLAF7,757,,Q8IJG8,89748,da33e2334d9dec0449d295727b459c9f,,Q8IJG8_PLAF7,1003940,Putative uncharacterized protein,f,t,1000026,,1003937,org.intermine.model.bio.Protein
Q8IK55,Q8IK55,Q8IK55_PLAF7,282,,Q8IK55,33418,04dafd839602fdf8aaffa2c78b6917fd,,Q8IK55_PLAF7,1003945,Putative uncharacterized protein,f,t,1000026,,1003942,org.intermine.model.bio.Protein
Q8IKQ4,Q8IKQ4,Q8IKQ4_PLAF7,553,,Q8IKQ4,66309,7f4cdd780e3f26de5a53858602ff401c,,Q8IKQ4_PLAF7,1003950,Putative uncharacterized protein,f,t,1000026,,1003947,org.intermine.model.bio.Protein
Q8ILB5,Q8ILB5,Q8ILB5_PLAF7,327,,Q8ILB5,38411,08ebbf8ce15fb2786bc6e612730834e6,,Q8ILB5_PLAF7,1003955,Putative uncharacterized protein,f,t,1000026,,1003952,org.intermine.model.bio.Protein
Q8IM18,Q8IM18,Q8IM18_PLAF7,2033,,Q8IM18,241131,d2815d5b0c649c9d78e7a06b040cefbf,,Q8IM18_PLAF7,1003960,Putative uncharacterized protein,f,t,1000026,,1003957,org.intermine.model.bio.Protein
Q9U0I0,Q9U0I0,Q9U0I0_PLAF7,1298,,Q9U0I0,150270,715c22bb42d466b0ad78d89c6959660a,,Q9U0I0_PLAF7,1003964,Putative uncharacterized protein PFD0535w,f,t,1000026,,1003962,org.intermine.model.bio.Protein
O96266,O96266,O96266_PLAF7,2380,,O96266,283619,15375d166da60edac78307e8db889db8,,O96266_PLAF7,1003969,Putative uncharacterized protein PFB0870w,f,t,1000026,,1003967,org.intermine.model.bio.Protein
Q6LEY5,Q6LEY5,Q6LEY5_PLAF7,291,,Q6LEY5,35411,b25073e5c9c0dbed4d6037426633ae68,,Q6LEY5_PLAF7,1003979,Putative uncharacterized protein,f,t,1000026,,1003971,org.intermine.model.bio.Protein
Q6LFF3,Q6LFF3,Q6LFF3_PLAF7,830,,Q6LFF3,97790,bb423b85f23099884473c258c1b1632d,,Q6LFF3_PLAF7,1003986,Putative uncharacterized protein,f,t,1000026,,1003981,org.intermine.model.bio.Protein
Q8I1T1,Q8I1T1,Q8I1T1_PLAF7,229,,Q8I1T1,26738,26192da579704dd51ef003548775c0ad,,Q8I1T1_PLAF7,1003991,Adenylate kinase 1,f,t,1000026,,1003989,org.intermine.model.bio.Protein
Q8I2J5,Q8I2J5,Q8I2J5_PLAF7,1247,,Q8I2J5,144530,7e096d24dc1c940133d27a8d9bc9b6d3,,Q8I2J5_PLAF7,1003995,Putative uncharacterized protein PFI1560c,f,t,1000026,,1003993,org.intermine.model.bio.Protein
Q8I3G0,Q8I3G0,Q8I3G0_PLAF7,247,,Q8I3G0,28274,5f17f5ec361575d003e75de7b8128cd0,,Q8I3G0_PLAF7,1003999,Putative uncharacterized protein PFE1540w,f,t,1000026,,1003997,org.intermine.model.bio.Protein
Q8I474,Q8I474,Q8I474_PLAF7,1156,,Q8I474,139413,c883d52e7815f6de32807e5bea620398,,Q8I474_PLAF7,1004003,Putative uncharacterized protein PFE0130c,f,t,1000026,,1004001,org.intermine.model.bio.Protein
Q8I4U4,Q8I4U4,Q8I4U4_PLAF7,672,,Q8I4U4,81543,3170c91b2e63b741addf0828e7b7bef5,,Q8I4U4_PLAF7,1004008,Putative uncharacterized protein,f,t,1000026,,1004005,org.intermine.model.bio.Protein
Q8I5A8,Q8I5A8,Q8I5A8_PLAF7,383,,Q8I5A8,46242,39eb97f64f83ac0d33da7a7510328efe,,Q8I5A8_PLAF7,1004013,Putative uncharacterized protein,f,t,1000026,,1004010,org.intermine.model.bio.Protein
Q8I5S9,Q8I5S9,Q8I5S9_PLAF7,1232,,Q8I5S9,146964,07a0396828917a829a7c0bae1876029a,,Q8I5S9_PLAF7,1004018,Putative uncharacterized protein,f,t,1000026,,1004015,org.intermine.model.bio.Protein
Q8I6Z4,Q8I6Z4,Q8I6Z4_PLAF7,619,,Q8I6Z4,70270,c7fcd6dcaf485a58367e65a0a7b7f821,,Q8I6Z4_PLAF7,1004023,"RNAse L inhibitor protein, putative",f,t,1000026,,1004021,org.intermine.model.bio.Protein
Q8IB31,Q8IB31,Q8IB31_PLAF7,277,,Q8IB31,32165,101f83428bcc041bcef55837fafa3be1,,Q8IB31_PLAF7,1004027,Putative uncharacterized protein MAL8P1.62,f,t,1000026,,1004025,org.intermine.model.bio.Protein
Q8IBS9,Q8IBS9,Q8IBS9_PLAF7,936,,Q8IBS9,111788,05eb1fea665ac6dab34973f9e1f35e25,,Q8IBS9_PLAF7,1004031,Putative uncharacterized protein MAL7P1.83,f,t,1000026,,1004029,org.intermine.model.bio.Protein
Q8IDC4,Q8IDC4,Q8IDC4_PLAF7,734,,Q8IDC4,88681,c7841759ca79b5db4d4813c242c1e001,,Q8IDC4_PLAF7,1004035,Putative uncharacterized protein PF13_0310,f,t,1000026,,1004033,org.intermine.model.bio.Protein
Q8IE45,Q8IE45,Q8IE45_PLAF7,1004,,Q8IE45,115890,5b6f8c9a156c5bd5a674d0c8bc938adc,,Q8IE45_PLAF7,1004039,Putative uncharacterized protein PF13_0153,f,t,1000026,,1004037,org.intermine.model.bio.Protein
Q8IER0,Q8IER0,Q8IER0_PLAF7,771,,Q8IER0,92276,ed731c7f2ca94eb66d9d2602865533a8,,Q8IER0_PLAF7,1004043,Putative uncharacterized protein PF13_0027,f,t,1000026,,1004041,org.intermine.model.bio.Protein
Q8IID8,Q8IID8,Q8IID8_PLAF7,475,,Q8IID8,56135,b33a84fe49a24f03b339336944b64b4b,,Q8IID8_PLAF7,1004048,Putative uncharacterized protein,f,t,1000026,,1004045,org.intermine.model.bio.Protein
Q8IJ30,Q8IJ30,Q8IJ30_PLAF7,105,,Q8IJ30,12320,9df6d2aee8d8948965d53bfe34896004,,Q8IJ30_PLAF7,1004053,Putative uncharacterized protein,f,t,1000026,,1004050,org.intermine.model.bio.Protein
Q8IJM8,Q8IJM8,Q8IJM8_PLAF7,310,,Q8IJM8,36405,b56675bea9acba81f74eb60a6650930d,,Q8IJM8_PLAF7,1004058,Putative uncharacterized protein,f,t,1000026,,1004055,org.intermine.model.bio.Protein
Q8IK98,Q8IK98,Q8IK98_PLAF7,2104,,Q8IK98,248705,2f20be0746ddc7dad62aa8e1b1c94204,,Q8IK98_PLAF7,1004063,Putative uncharacterized protein,f,t,1000026,,1004060,org.intermine.model.bio.Protein
Q8IKV3,Q8IKV3,Q8IKV3_PLAF7,354,,Q8IKV3,41703,62c24464a05b80f8558211015362cb8e,,Q8IKV3_PLAF7,1004068,Putative uncharacterized protein,f,t,1000026,,1004065,org.intermine.model.bio.Protein
Q8ILP5,Q8ILP5,Q8ILP5_PLAF7,1149,,Q8ILP5,137813,256f275ffae57dd5354afaacf16ffe21,,Q8ILP5_PLAF7,1004073,Putative uncharacterized protein,f,t,1000026,,1004070,org.intermine.model.bio.Protein
O96182,O96182,O96182_PLAF7,587,,O96182,69152,f81021ef27b1907d9ce3a905c7a32b38,,O96182_PLAF7,1004083,Putative uncharacterized protein,f,t,1000026,,1004076,org.intermine.model.bio.Protein
Q6LFB8,Q6LFB8,Q6LFB8_PLAF7,369,,Q6LFB8,44932,4d543e4afa139424bf23e0e8daf9b377,,Q6LFB8_PLAF7,1004088,Putative uncharacterized protein,f,t,1000026,,1004085,org.intermine.model.bio.Protein
Q8I267,Q8I267,Q8I267_PLAF7,153,,Q8I267,18763,ffa5bda8e85b5e5de1a7ab32a49ab203,,Q8I267_PLAF7,1004092,Putative uncharacterized protein PFA0370w,f,t,1000026,,1004090,org.intermine.model.bio.Protein
Q8I305,Q8I305,Q8I305_PLAF7,516,,Q8I305,58421,4ef160967da5c7d03a37400b011b549c,,Q8I305_PLAF7,1004097,Putative uncharacterized protein PFI0720w,f,t,1000026,,1004095,org.intermine.model.bio.Protein
Q8I3T3,Q8I3T3,Q8I3T3_PLAF7,895,,Q8I3T3,106206,bed1dd596873d8f22b474af3a51e1d30,,Q8I3T3_PLAF7,1004101,Putative uncharacterized protein PFE0875c,f,t,1000026,,1004099,org.intermine.model.bio.Protein
Q8I560,Q8I560,Q8I560_PLAF7,425,,Q8I560,50761,38cf563a2b7c8cb4780a561a1f8fd07e,,Q8I560_PLAF7,1004106,Putative uncharacterized protein,f,t,1000026,,1004103,org.intermine.model.bio.Protein
Q8I606,Q8I606,Q8I606_PLAF7,189,,Q8I606,23354,efafca5abdb76be6a8179467cac70ddf,,Q8I606_PLAF7,1004111,Putative uncharacterized protein,f,t,1000026,,1004108,org.intermine.model.bio.Protein
Q8IBC0,Q8IBC0,Q8IBC0_PLAF7,185,,Q8IBC0,21074,98a8f426f369f0e609b35d3f471d7234,,Q8IBC0_PLAF7,1004115,Putative uncharacterized protein PF08_0007,f,t,1000026,,1004113,org.intermine.model.bio.Protein
Q8IC28,Q8IC28,Q8IC28_PLAF7,1193,,Q8IC28,141229,6d21ec1aacbe891824923332a55d098e,,Q8IC28_PLAF7,1004119,Putative uncharacterized protein PF07_0015,f,t,1000026,,1004117,org.intermine.model.bio.Protein
Q8IDK8,Q8IDK8,Q8IDK8_PLAF7,196,,Q8IDK8,23263,4b1617be2ecb3ab5dfff7a909493c7ab,,Q8IDK8_PLAF7,1004123,Nucleoside diphospahte hydrolase,f,t,1000026,,1004121,org.intermine.model.bio.Protein
Q8IE82,Q8IE82,Q8IE82_PLAF7,190,,Q8IE82,22093,f5b1030ae7c8b9046858717700303a19,,Q8IE82_PLAF7,1004128,"60S ribosomal protein L23a, putative",f,t,1000026,,1004126,org.intermine.model.bio.Protein
Q8IHQ6,Q8IHQ6,Q8IHQ6_PLAF7,132,,Q8IHQ6,16273,0f3ec03d806946320e6f775ca5028572,,Q8IHQ6_PLAF7,1004133,Putative uncharacterized protein,f,t,1000026,,1004130,org.intermine.model.bio.Protein
Q8IIE9,Q8IIE9,Q8IIE9_PLAF7,815,,Q8IIE9,95375,78003539ddb467004ee6592dc77412a4,,Q8IIE9_PLAF7,1004144,PfGCN20,f,t,1000026,,1004136,org.intermine.model.bio.Protein
Q8IJ37,Q8IJ37,Q8IJ37_PLAF7,745,,Q8IJ37,86685,4162263101eb6b959a288ec41553d370,,Q8IJ37_PLAF7,1004164,Pyruvate kinase,f,t,1000026,,1004150,org.intermine.model.bio.Protein
Q8IJS7,Q8IJS7,Q8IJS7_PLAF7,1139,,Q8IJS7,131626,46a523ed17dbc8d8d513286adc1d6981,,Q8IJS7_PLAF7,1004172,QF122 antigen,f,t,1000026,,1004167,org.intermine.model.bio.Protein
Q8IKN5,Q8IKN5,Q8IKN5_PLAF7,801,,Q8IKN5,93594,756562edbccfa3826ba09a18e2ca0320,,Q8IKN5_PLAF7,1004177,Putative uncharacterized protein,f,t,1000026,,1004174,org.intermine.model.bio.Protein
Q8ILA9,Q8ILA9,Q8ILA9_PLAF7,254,,Q8ILA9,30480,3456f1cb38d4effd4ec34e7f1dd54bb0,,Q8ILA9_PLAF7,1004182,Putative uncharacterized protein,f,t,1000026,,1004179,org.intermine.model.bio.Protein
Q8IM53,Q8IM53,Q8IM53_PLAF7,115,,Q8IM53,12894,ecfc6bbab105501da27f9167e2b23fbd,,Q8IM53_PLAF7,1004201,"Cytochrome c, putative",f,t,1000026,,1004187,org.intermine.model.bio.Protein
Q9NFE5,Q9NFE5,Q9NFE5_PLAF7,81,,Q9NFE5,9044,17d6d536d91dfb9cf0dded9fda3634f4,,Q9NFE5_PLAF7,1004205,Putative uncharacterized protein PFC0486c,f,t,1000026,,1004203,org.intermine.model.bio.Protein
O97286,O97286,O97286_PLAF7,492,,O97286,59804,d75e738c63a8aa5b9e55b5dce7b2ca12,,O97286_PLAF7,1004209,Putative uncharacterized protein MAL3P7.14,f,t,1000026,,1004207,org.intermine.model.bio.Protein
Q6LFB6,Q6LFB6,Q6LFB6_PLAF7,2747,,Q6LFB6,325599,75325826f4f86619234b4cb673a9148a,,Q6LFB6_PLAF7,1004220,"Putative ribonuclease (Ribonuclease, putative)",f,t,1000026,,1004212,org.intermine.model.bio.Protein
Q8I1X0,Q8I1X0,Q8I1X0_PLAF7,102,,Q8I1X0,11836,9e5a55ad9d71ae2c00e080f568856085,,Q8I1X0_PLAF7,1004224,Putative uncharacterized protein PFD0290w,f,t,1000026,,1004222,org.intermine.model.bio.Protein
Q8I2J3,Q8I2J3,Q8I2J3_PLAF7,570,,Q8I2J3,65635,1a18dc44b60755e3020b25720609f639,,Q8I2J3_PLAF7,1004231,"Aminopeptidase, putative",f,t,1000026,,1004229,org.intermine.model.bio.Protein
Q8I354,Q8I354,Q8I354_PLAF7,125,,Q8I354,14178,faaee701269fcac1e6ed57fdaa851dea,,Q8I354_PLAF7,1004235,"Small nuclear ribonucleoprotein (SnRNP), putative",f,t,1000026,,1004233,org.intermine.model.bio.Protein
Q8I3T0,Q8I3T0,Q8I3T0_PLAF7,228,,Q8I3T0,26807,f4e1c55e7ff9255a8a596a30799daec5,,Q8I3T0_PLAF7,1004239,Putative uncharacterized protein PFE0890c,f,t,1000026,,1004237,org.intermine.model.bio.Protein
Q8I598,Q8I598,Q8I598_PLAF7,368,,Q8I598,44070,24de6839a63600ed669aaa51aa161456,,Q8I598_PLAF7,1004244,Putative uncharacterized protein,f,t,1000026,,1004241,org.intermine.model.bio.Protein
Q8I5W5,Q8I5W5,Q8I5W5_PLAF7,3525,,Q8I5W5,418846,fbf1a0982d6275bcabf8984dd3a59292,,Q8I5W5_PLAF7,1004249,Putative uncharacterized protein,f,t,1000026,,1004246,org.intermine.model.bio.Protein
Q8IB15,Q8IB15,Q8IB15_PLAF7,372,,Q8IB15,45113,5633077afc85abd374bca3a7bb6a8e6c,,Q8IB15_PLAF7,1004253,Putative uncharacterized protein MAL8P1.71,f,t,1000026,,1004251,org.intermine.model.bio.Protein
Q8IBW4,Q8IBW4,Q8IBW4_PLAF7,223,,Q8IBW4,26724,119d9ec12a6e247f75493c3b839de06e,,Q8IBW4_PLAF7,1004257,Putative uncharacterized protein MAL7P1.59,f,t,1000026,,1004255,org.intermine.model.bio.Protein
Q8IDH3,Q8IDH3,Q8IDH3_PLAF7,2533,,Q8IDH3,304306,cc3671034b875dd9c9e2c3eb2388b969,,Q8IDH3_PLAF7,1004261,Putative uncharacterized protein PF13_0273,f,t,1000026,,1004259,org.intermine.model.bio.Protein
Q8IE52,Q8IE52,Q8IE52_PLAF7,582,,Q8IE52,66512,7356254504560f469371ed4cf5edd9e5,,Q8IE52_PLAF7,1004265,"Chromatin assembly factor 1 subunit, putative",f,t,1000026,,1004263,org.intermine.model.bio.Protein
Q8IES1,Q8IES1,Q8IES1_PLAF7,613,,Q8IES1,72499,c5720910c2557f2d05f94a4b44fd2142,,Q8IES1_PLAF7,1004269,Putative uncharacterized protein PF13_0020,f,t,1000026,,1004267,org.intermine.model.bio.Protein
Q8IHX1,Q8IHX1,Q8IHX1_PLAF7,606,,Q8IHX1,70531,ea4eff031094113b2572de2756de3d0e,,Q8IHX1_PLAF7,1004279,Putative uncharacterized protein,f,t,1000026,,1004272,org.intermine.model.bio.Protein
