identifier,id,subjectid,sourceid,class
XP_966137.1,1012151,1012150,1000080,org.intermine.model.bio.CrossReference
XP_001350964.1,1012156,1012154,1000080,org.intermine.model.bio.CrossReference
XP_001351941.1,1012160,1012159,1000080,org.intermine.model.bio.CrossReference
XP_001351657.1,1012164,1012163,1000080,org.intermine.model.bio.CrossReference
XP_001350888.1,1012169,1012168,1000080,org.intermine.model.bio.CrossReference
XP_001350503.1,1012174,1012173,1000080,org.intermine.model.bio.CrossReference
XP_001350017.1,1012180,1012179,1000080,org.intermine.model.bio.CrossReference
XP_001349427.1,1012185,1012184,1000080,org.intermine.model.bio.CrossReference
XP_001349215.1,1012191,1012188,1000080,org.intermine.model.bio.CrossReference
XP_001349081.1,1012195,1012194,1000080,org.intermine.model.bio.CrossReference
XP_001350279.1,1012200,1012199,1000080,org.intermine.model.bio.CrossReference
XP_001350004.1,1012204,1012203,1000080,org.intermine.model.bio.CrossReference
XP_001348103.1,1012209,1012208,1000080,org.intermine.model.bio.CrossReference
XP_001347855.1,1012224,1012223,1000080,org.intermine.model.bio.CrossReference
XP_001347570.1,1012229,1012228,1000080,org.intermine.model.bio.CrossReference
XP_001347299.1,1012234,1012233,1000080,org.intermine.model.bio.CrossReference
XP_001348766.1,1012239,1012238,1000080,org.intermine.model.bio.CrossReference
XP_001348577.1,1012250,1012249,1000080,org.intermine.model.bio.CrossReference
XP_001348283.1,1012257,1012256,1000080,org.intermine.model.bio.CrossReference
XP_001351234.1,1012265,1012263,1000080,org.intermine.model.bio.CrossReference
XP_001349667.1,1012269,1012268,1000080,org.intermine.model.bio.CrossReference
XP_966149.1,1012274,1012273,1000080,org.intermine.model.bio.CrossReference
XP_001351484.1,1012278,1012277,1000080,org.intermine.model.bio.CrossReference
XP_001352202.1,1012282,1012281,1000080,org.intermine.model.bio.CrossReference
XP_001351917.1,1012286,1012285,1000080,org.intermine.model.bio.CrossReference
XP_001351653.1,1012290,1012289,1000080,org.intermine.model.bio.CrossReference
XP_001350927.1,1012295,1012294,1000080,org.intermine.model.bio.CrossReference
XP_001350729.1,1012300,1012299,1000080,org.intermine.model.bio.CrossReference
XP_001350559.1,1012305,1012304,1000080,org.intermine.model.bio.CrossReference
XP_001349708.1,1012309,1012308,1000080,org.intermine.model.bio.CrossReference
XP_001349970.1,1012314,1012312,1000080,org.intermine.model.bio.CrossReference
XP_001349369.1,1012318,1012317,1000080,org.intermine.model.bio.CrossReference
XP_001349140.1,1012322,1012321,1000080,org.intermine.model.bio.CrossReference
XP_001350312.1,1012326,1012325,1000080,org.intermine.model.bio.CrossReference
XP_001350070.1,1012330,1012329,1000080,org.intermine.model.bio.CrossReference
XP_001349827.1,1012334,1012333,1000080,org.intermine.model.bio.CrossReference
XP_001347932.1,1012339,1012338,1000080,org.intermine.model.bio.CrossReference
XP_001347725.1,1012344,1012343,1000080,org.intermine.model.bio.CrossReference
XP_001347484.1,1012349,1012348,1000080,org.intermine.model.bio.CrossReference
XP_001348926.1,1012354,1012353,1000080,org.intermine.model.bio.CrossReference
XP_001348710.1,1012359,1012358,1000080,org.intermine.model.bio.CrossReference
XP_001348428.1,1012371,1012370,1000080,org.intermine.model.bio.CrossReference
XP_001349542.1,1012376,1012375,1000080,org.intermine.model.bio.CrossReference
XP_966249.1,1012381,1012380,1000080,org.intermine.model.bio.CrossReference
XP_001348934.1,1012391,1012390,1000080,org.intermine.model.bio.CrossReference
XP_001351337.1,1012395,1012394,1000080,org.intermine.model.bio.CrossReference
XP_001352059.1,1012399,1012398,1000080,org.intermine.model.bio.CrossReference
XP_001351800.1,1012403,1012402,1000080,org.intermine.model.bio.CrossReference
XP_001351575.1,1012408,1012406,1000080,org.intermine.model.bio.CrossReference
XP_001350845.1,1012413,1012412,1000080,org.intermine.model.bio.CrossReference
XP_001350512.1,1012418,1012417,1000080,org.intermine.model.bio.CrossReference
XP_001349320.1,1012422,1012421,1000080,org.intermine.model.bio.CrossReference
XP_001349028.1,1012426,1012425,1000080,org.intermine.model.bio.CrossReference
XP_001350260.1,1012430,1012429,1000080,org.intermine.model.bio.CrossReference
XP_001350031.1,1012434,1012433,1000080,org.intermine.model.bio.CrossReference
XP_001349762.1,1012438,1012437,1000080,org.intermine.model.bio.CrossReference
XP_001347964.1,1012445,1012444,1000080,org.intermine.model.bio.CrossReference
XP_001347709.1,1012450,1012449,1000080,org.intermine.model.bio.CrossReference
XP_001347494.1,1012463,1012462,1000080,org.intermine.model.bio.CrossReference
XP_001348794.1,1012468,1012467,1000080,org.intermine.model.bio.CrossReference
XP_001348606.1,1012473,1012472,1000080,org.intermine.model.bio.CrossReference
XP_001348290.1,1012481,1012480,1000080,org.intermine.model.bio.CrossReference
XP_001351058.1,1012486,1012484,1000080,org.intermine.model.bio.CrossReference
XP_001351121.1,1012492,1012489,1000080,org.intermine.model.bio.CrossReference
XP_966215.1,1012497,1012496,1000080,org.intermine.model.bio.CrossReference
XP_001351454.1,1012501,1012500,1000080,org.intermine.model.bio.CrossReference
XP_001352242.1,1012506,1012504,1000080,org.intermine.model.bio.CrossReference
XP_001352001.1,1012511,1012510,1000080,org.intermine.model.bio.CrossReference
XP_001351804.1,1012515,1012514,1000080,org.intermine.model.bio.CrossReference
XP_001350766.1,1012520,1012519,1000080,org.intermine.model.bio.CrossReference
XP_001350534.1,1012527,1012526,1000080,org.intermine.model.bio.CrossReference
XP_001349392.1,1012531,1012530,1000080,org.intermine.model.bio.CrossReference
XP_001349101.1,1012535,1012534,1000080,org.intermine.model.bio.CrossReference
XP_001350318.1,1012539,1012538,1000080,org.intermine.model.bio.CrossReference
XP_001350057.1,1012544,1012542,1000080,org.intermine.model.bio.CrossReference
XP_001349801.1,1012548,1012547,1000080,org.intermine.model.bio.CrossReference
XP_001348122.1,1012553,1012552,1000080,org.intermine.model.bio.CrossReference
XP_001347912.1,1012560,1012559,1000080,org.intermine.model.bio.CrossReference
XP_001347563.1,1012567,1012566,1000080,org.intermine.model.bio.CrossReference
XP_001347298.1,1012572,1012571,1000080,org.intermine.model.bio.CrossReference
XP_001348712.1,1012577,1012576,1000080,org.intermine.model.bio.CrossReference
XP_001348407.1,1012582,1012581,1000080,org.intermine.model.bio.CrossReference
XP_966070.1,1012587,1012586,1000080,org.intermine.model.bio.CrossReference
XP_001351347.1,1012591,1012590,1000080,org.intermine.model.bio.CrossReference
XP_001352191.1,1012596,1012595,1000080,org.intermine.model.bio.CrossReference
XP_001351929.1,1012600,1012599,1000080,org.intermine.model.bio.CrossReference
XP_001351665.1,1012604,1012603,1000080,org.intermine.model.bio.CrossReference
XP_001350854.1,1012617,1012616,1000080,org.intermine.model.bio.CrossReference
XP_001350619.1,1012622,1012621,1000080,org.intermine.model.bio.CrossReference
XP_001349505.1,1012626,1012625,1000080,org.intermine.model.bio.CrossReference
XP_001349244.1,1012630,1012629,1000080,org.intermine.model.bio.CrossReference
XP_001348981.1,1012634,1012633,1000080,org.intermine.model.bio.CrossReference
XP_001350232.1,1012638,1012637,1000080,org.intermine.model.bio.CrossReference
XP_001349911.1,1012642,1012641,1000080,org.intermine.model.bio.CrossReference
XP_001351543.1,1012646,1012645,1000080,org.intermine.model.bio.CrossReference
XP_001347965.1,1012659,1012658,1000080,org.intermine.model.bio.CrossReference
XP_001347714.1,1012664,1012663,1000080,org.intermine.model.bio.CrossReference
XP_001347452.1,1012669,1012668,1000080,org.intermine.model.bio.CrossReference
XP_001348891.1,1012674,1012673,1000080,org.intermine.model.bio.CrossReference
XP_001348669.1,1012679,1012678,1000080,org.intermine.model.bio.CrossReference
XP_001348438.1,1012690,1012689,1000080,org.intermine.model.bio.CrossReference
XP_001348179.1,1012695,1012694,1000080,org.intermine.model.bio.CrossReference
XP_001351259.1,1012700,1012698,1000080,org.intermine.model.bio.CrossReference
XP_001349664.1,1012705,1012704,1000080,org.intermine.model.bio.CrossReference
XP_966009.1,1012710,1012709,1000080,org.intermine.model.bio.CrossReference
XP_001351022.1,1012715,1012713,1000080,org.intermine.model.bio.CrossReference
XP_001351073.1,1012719,1012718,1000080,org.intermine.model.bio.CrossReference
XP_001352071.1,1012723,1012722,1000080,org.intermine.model.bio.CrossReference
XP_001351839.1,1012727,1012726,1000080,org.intermine.model.bio.CrossReference
XP_001350782.1,1012737,1012736,1000080,org.intermine.model.bio.CrossReference
XP_001350493.1,1012744,1012743,1000080,org.intermine.model.bio.CrossReference
XP_001349396.1,1012748,1012747,1000080,org.intermine.model.bio.CrossReference
XP_001349162.1,1012752,1012751,1000080,org.intermine.model.bio.CrossReference
XP_001348965.1,1012756,1012755,1000080,org.intermine.model.bio.CrossReference
XP_001350069.1,1012760,1012759,1000080,org.intermine.model.bio.CrossReference
XP_001349815.1,1012764,1012763,1000080,org.intermine.model.bio.CrossReference
XP_001348006.1,1012769,1012768,1000080,org.intermine.model.bio.CrossReference
XP_001347800.1,1012774,1012773,1000080,org.intermine.model.bio.CrossReference
XP_001347530.1,1012779,1012778,1000080,org.intermine.model.bio.CrossReference
XP_001347305.1,1012784,1012783,1000080,org.intermine.model.bio.CrossReference
XP_001348664.1,1012789,1012788,1000080,org.intermine.model.bio.CrossReference
XP_001348450.1,1012800,1012799,1000080,org.intermine.model.bio.CrossReference
XP_001351427.1,1012804,1012803,1000080,org.intermine.model.bio.CrossReference
XP_966150.1,1012809,1012808,1000080,org.intermine.model.bio.CrossReference
XP_001351319.1,1012814,1012812,1000080,org.intermine.model.bio.CrossReference
XP_001352151.1,1012818,1012817,1000080,org.intermine.model.bio.CrossReference
XP_001351934.1,1012822,1012821,1000080,org.intermine.model.bio.CrossReference
XP_001351672.1,1012827,1012826,1000080,org.intermine.model.bio.CrossReference
XP_001350900.1,1012832,1012831,1000080,org.intermine.model.bio.CrossReference
XP_001350728.1,1012837,1012836,1000080,org.intermine.model.bio.CrossReference
XP_001350488.1,1012842,1012841,1000080,org.intermine.model.bio.CrossReference
XP_001347460.1,1012855,1012854,1000080,org.intermine.model.bio.CrossReference
XP_001349419.1,1012859,1012858,1000080,org.intermine.model.bio.CrossReference
XP_001349181.1,1012863,1012862,1000080,org.intermine.model.bio.CrossReference
XP_001350314.1,1012867,1012866,1000080,org.intermine.model.bio.CrossReference
XP_001350072.1,1012871,1012870,1000080,org.intermine.model.bio.CrossReference
XP_001349879.1,1012875,1012874,1000080,org.intermine.model.bio.CrossReference
XP_001348123.1,1012880,1012879,1000080,org.intermine.model.bio.CrossReference
XP_001347868.1,1012887,1012886,1000080,org.intermine.model.bio.CrossReference
XP_001347636.1,1012892,1012891,1000080,org.intermine.model.bio.CrossReference
XP_001347363.1,1012909,1012908,1000080,org.intermine.model.bio.CrossReference
XP_001348805.1,1012914,1012913,1000080,org.intermine.model.bio.CrossReference
XP_001348573.1,1012927,1012926,1000080,org.intermine.model.bio.CrossReference
XP_001348316.1,1012932,1012931,1000080,org.intermine.model.bio.CrossReference
XP_001348183.1,1012937,1012936,1000080,org.intermine.model.bio.CrossReference
XP_001351260.1,1012943,1012941,1000080,org.intermine.model.bio.CrossReference
XP_001349559.1,1012947,1012946,1000080,org.intermine.model.bio.CrossReference
XP_966204.1,1012952,1012951,1000080,org.intermine.model.bio.CrossReference
XP_001347715.1,1012957,1012956,1000080,org.intermine.model.bio.CrossReference
XP_001351508.1,1012961,1012960,1000080,org.intermine.model.bio.CrossReference
XP_001351076.1,1012966,1012964,1000080,org.intermine.model.bio.CrossReference
XP_001352017.1,1012970,1012969,1000080,org.intermine.model.bio.CrossReference
XP_001351857.1,1012974,1012973,1000080,org.intermine.model.bio.CrossReference
XP_001351634.1,1012978,1012977,1000080,org.intermine.model.bio.CrossReference
XP_001350844.1,1012983,1012982,1000080,org.intermine.model.bio.CrossReference
XP_001350583.1,1012988,1012987,1000080,org.intermine.model.bio.CrossReference
XP_001349490.1,1012992,1012991,1000080,org.intermine.model.bio.CrossReference
XP_001349233.1,1012996,1012995,1000080,org.intermine.model.bio.CrossReference
XP_001349009.1,1013000,1012999,1000080,org.intermine.model.bio.CrossReference
XP_001350191.1,1013004,1013003,1000080,org.intermine.model.bio.CrossReference
XP_001350051.1,1013009,1013008,1000080,org.intermine.model.bio.CrossReference
XP_001349769.1,1013013,1013012,1000080,org.intermine.model.bio.CrossReference
XP_001348105.1,1013023,1013022,1000080,org.intermine.model.bio.CrossReference
XP_001347848.1,1013034,1013033,1000080,org.intermine.model.bio.CrossReference
XP_001347610.1,1013039,1013038,1000080,org.intermine.model.bio.CrossReference
XP_001347406.1,1013053,1013052,1000080,org.intermine.model.bio.CrossReference
XP_001348772.1,1013070,1013069,1000080,org.intermine.model.bio.CrossReference
XP_001348480.1,1013075,1013074,1000080,org.intermine.model.bio.CrossReference
XP_001348301.1,1013087,1013086,1000080,org.intermine.model.bio.CrossReference
XP_001351173.1,1013091,1013090,1000080,org.intermine.model.bio.CrossReference
XP_001349683.1,1013095,1013094,1000080,org.intermine.model.bio.CrossReference
XP_001351159.1,1013100,1013098,1000080,org.intermine.model.bio.CrossReference
XP_966233.1,1013105,1013104,1000080,org.intermine.model.bio.CrossReference
XP_001350088.1,1013109,1013108,1000080,org.intermine.model.bio.CrossReference
XP_001349620.1,1013113,1013112,1000080,org.intermine.model.bio.CrossReference
XP_001351357.1,1013117,1013116,1000080,org.intermine.model.bio.CrossReference
XP_001352061.1,1013122,1013121,1000080,org.intermine.model.bio.CrossReference
XP_001351750.1,1013128,1013127,1000080,org.intermine.model.bio.CrossReference
XP_001350686.1,1013133,1013132,1000080,org.intermine.model.bio.CrossReference
XP_001349303.1,1013137,1013136,1000080,org.intermine.model.bio.CrossReference
XP_001349136.1,1013141,1013140,1000080,org.intermine.model.bio.CrossReference
XP_001348960.1,1013145,1013144,1000080,org.intermine.model.bio.CrossReference
XP_001350179.1,1013149,1013148,1000080,org.intermine.model.bio.CrossReference
XP_001349836.1,1013153,1013152,1000080,org.intermine.model.bio.CrossReference
XP_001347972.1,1013161,1013160,1000080,org.intermine.model.bio.CrossReference
XP_001347713.1,1013166,1013165,1000080,org.intermine.model.bio.CrossReference
XP_001347395.1,1013171,1013170,1000080,org.intermine.model.bio.CrossReference
XP_001348867.1,1013176,1013175,1000080,org.intermine.model.bio.CrossReference
XP_001348639.1,1013181,1013180,1000080,org.intermine.model.bio.CrossReference
XP_001348424.1,1013191,1013190,1000080,org.intermine.model.bio.CrossReference
XP_001351133.1,1013197,1013195,1000080,org.intermine.model.bio.CrossReference
XP_966173.1,1013202,1013201,1000080,org.intermine.model.bio.CrossReference
XP_001350990.1,1013207,1013205,1000080,org.intermine.model.bio.CrossReference
XP_001352022.1,1013211,1013210,1000080,org.intermine.model.bio.CrossReference
XP_001351778.1,1013215,1013214,1000080,org.intermine.model.bio.CrossReference
XP_001350808.1,1013220,1013219,1000080,org.intermine.model.bio.CrossReference
XP_001350640.1,1013230,1013229,1000080,org.intermine.model.bio.CrossReference
XP_001350467.1,1013239,1013238,1000080,org.intermine.model.bio.CrossReference
XP_001349489.1,1013243,1013242,1000080,org.intermine.model.bio.CrossReference
XP_001349252.1,1013247,1013246,1000080,org.intermine.model.bio.CrossReference
XP_001348974.1,1013251,1013250,1000080,org.intermine.model.bio.CrossReference
XP_001350202.1,1013255,1013254,1000080,org.intermine.model.bio.CrossReference
XP_001349949.1,1013259,1013258,1000080,org.intermine.model.bio.CrossReference
XP_001348017.1,1013264,1013263,1000080,org.intermine.model.bio.CrossReference
XP_001347823.1,1013269,1013268,1000080,org.intermine.model.bio.CrossReference
XP_001347586.1,1013278,1013277,1000080,org.intermine.model.bio.CrossReference
XP_001347365.1,1013291,1013290,1000080,org.intermine.model.bio.CrossReference
XP_001348799.1,1013300,1013299,1000080,org.intermine.model.bio.CrossReference
XP_001348578.1,1013305,1013304,1000080,org.intermine.model.bio.CrossReference
XP_001348227.1,1013315,1013314,1000080,org.intermine.model.bio.CrossReference
XP_001349601.1,1013319,1013318,1000080,org.intermine.model.bio.CrossReference
